Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
MESH-D015471	Leukemia, Basophilic, Acute					HP:0001909	Leukemia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 1561.9781471329245352).	PMID:2477283; PMID:8385493; PMID:8688675; PMID:8402943; PMID:8385492	HPO	11.05.2015
MESH-D015471	Leukemia, Basophilic, Acute					HP:0002586	Peritonitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 89.3538210151384122).	PMID:2477283; PMID:8402943; PMID:8537314; PMID:1711974; PMID:1713735	HPO	11.05.2015
MESH-D015471	Leukemia, Basophilic, Acute					HP:0001324	Muscle weakness			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 64.4926595117509615).	PMID:8871296; PMID:2031458; PMID:10639101; PMID:23214422; PMID:7962106	HPO	11.05.2015
MESH-D015471	Leukemia, Basophilic, Acute					HP:0002488	Acute leukemia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 64.1883630850410311).	PMID:16965955; PMID:17213028; PMID:11999362; PMID:21474671; PMID:15164378	HPO	11.05.2015
MESH-D015471	Leukemia, Basophilic, Acute					HP:0003212	Increased IgE level			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 54.0092265909724967).	PMID:1535686; PMID:8543789; PMID:9663393; PMID:2707877; PMID:22864999	HPO	11.05.2015
MESH-D015471	Leukemia, Basophilic, Acute					HP:0002099	Asthma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 36.1951424187785669).	PMID:14661736; PMID:8736070; PMID:8543789; PMID:9802962; PMID:8569245	HPO	11.05.2015
MESH-D015471	Leukemia, Basophilic, Acute					HP:0004808	Acute myeloid leukemia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 35.369903416204627).	PMID:1718580; PMID:11377685; PMID:7847033; PMID:1862771; PMID:12801294	HPO	11.05.2015
MESH-D015471	Leukemia, Basophilic, Acute					HP:0005479	IgE deficiency			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 33.6036857927623844).	PMID:1932749; PMID:2531088; PMID:9027446; PMID:10893048	HPO	11.05.2015
MESH-D015471	Leukemia, Basophilic, Acute					HP:0007354	Amyotrophic lateral sclerosis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 30.978789065571667).	PMID:1954335; PMID:8383526; PMID:7859297; PMID:7546030; PMID:2779587	HPO	11.05.2015
MESH-D015471	Leukemia, Basophilic, Acute					HP:0005531	Biphenotypic acute leukaemia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 8.9386807843463351).	PMID:11524847	HPO	11.05.2015
