Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
MESH-D006810	Humeral Fractures					HP:0003470	Paralysis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 1626.2885720688394315).	PMID:21287282; PMID:17457486; PMID:7767675; PMID:12632281; PMID:22947239	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0002756	Pathologic fracture			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 1267.2752960044788193).	PMID:12632281; PMID:8021063; PMID:3590370; PMID:7370912; PMID:483827	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0001373	Joint dislocation			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 1105.8970429757646181).	PMID:7569862; PMID:9549586; PMID:7767676; PMID:12632281; PMID:3590376	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0003084	Fractures of the long bones			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 895.701021916802114).	PMID:12632281; PMID:8021068; PMID:19915442; PMID:21307703; PMID:20947077	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0002063	Rigidity			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 600.3642593557074108).	PMID:1150713; PMID:2239036; PMID:23544189; PMID:9180319; PMID:18361234	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0003042	Elbow dislocation			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 591.305576724758363).	PMID:18212230; PMID:22474092; PMID:19251541; PMID:4062521; PMID:6511905	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0003879	Pseudarthrosis (humeral)			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 564.181827895826575).	PMID:8994563; PMID:4035812; PMID:10591756; PMID:8325684; PMID:3912739	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0010885	Aseptic necrosis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 561.470442496952696).	PMID:21809718; PMID:10979522; PMID:19327263; PMID:17878776; PMID:12721692	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0002757	Recurrent fractures			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 518.836137090174681).	PMID:7767675; PMID:10376021; PMID:8522674; PMID:2239036; PMID:20353631	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0003834	Shoulder dislocation			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 518.695116448990664).	PMID:9549586; PMID:20353631; PMID:18593842; PMID:19483433; PMID:17143375	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0001371	Flexion contracture			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 480.553591827282272).	PMID:7615601; PMID:855119; PMID:8325683; PMID:8747364; PMID:9046205	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0002527	Falls			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 420.674968611525994).	PMID:21287282; PMID:23383679; PMID:15794362; PMID:22499971; PMID:22242339	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0011986	Ectopic ossification			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 417.0931301520555553).	PMID:23273377; PMID:19043134; PMID:10831736; PMID:19781237; PMID:19781239	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0000939	Osteoporosis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 396.760440980055182).	PMID:9728156; PMID:18843515; PMID:12865234; PMID:21086111; PMID:18513575	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0003978	Fractured radius			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 354.9675870742646649).	PMID:7615601; PMID:19516131; PMID:8325682; PMID:23140595; PMID:3405604	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0005864	Pseudoarthrosis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 344.2290092323393743).	PMID:3901470; PMID:654443; PMID:15587377; PMID:10847514; PMID:22570126	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0002967	Cubitus valgus			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 302.412880857958629).	PMID:9529846; PMID:18662958; PMID:9613213; PMID:18423544; PMID:19431979	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0007354	Amyotrophic lateral sclerosis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 252.2558538196549657).	PMID:22242339; PMID:22965259; PMID:15181325; PMID:1300367; PMID:19259061	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0003876	Osteoporotic humerus			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 234.9738513825638521).	PMID:19043132; PMID:19959376; PMID:15386160; PMID:16691386; PMID:21881883	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0100699	Scarring			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 197.9000442482034140).	PMID:22158013; PMID:15718891; PMID:16439904; PMID:15805206; PMID:16470443	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0012062	Bone cyst			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 186.507531849367127).	PMID:8021063; PMID:15738803; PMID:17414015; PMID:2781324; PMID:3549775	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0003987	Fractured ulna			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 182.4485457206203621).	PMID:7615601; PMID:943224; PMID:19181983; PMID:3405605; PMID:12439199	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0009830	Peripheral neuropathy			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 178.5599277456285636).	PMID:18662958; PMID:19781239; PMID:21223827; PMID:7560030; PMID:17131731	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0003871	Deformed humerus			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 178.448442506538415).	PMID:1613093; PMID:1758697; PMID:9613213; PMID:19958269; PMID:22584840	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0002987	Elbow flexion contracture			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 176.9671805317468318).	PMID:23449052; PMID:12690843; PMID:16794653; PMID:12699371; PMID:16648697	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0001387	Joint stiffness			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 162.6541687298158620).	PMID:23380013; PMID:7733599; PMID:20676012; PMID:18070653; PMID:8886201	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0100614	Myositis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 161.086048483028225).	PMID:21604536; PMID:10831736; PMID:17918679; PMID:3815977; PMID:15805750	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0001324	Muscle weakness			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 159.0818934623190237).	PMID:8325682; PMID:22184167; PMID:19959376; PMID:17918679; PMID:3815977	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0003874	Humerus varus			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 147.797000151953912).	PMID:1758697; PMID:19958269; PMID:8077429; PMID:22890454; PMID:22584840	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0001548	Overgrowth			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 119.860304471318).	PMID:1758697; PMID:9613212; PMID:9613213; PMID:8077429; PMID:7295001	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0000718	Aggressive behavior			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 113.8272923020114332).	PMID:1758697; PMID:10738885; PMID:8090552; PMID:887773; PMID:19206010	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0009742	Stiff shoulders			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 109.6382535794478511).	PMID:10392413; PMID:20621293; PMID:6458859; PMID:744771; PMID:1748787	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0010485	Hyperextensibility at elbow			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 96.405708108771898).	PMID:11269814; PMID:8077432; PMID:9302476; PMID:10872355; PMID:10218167	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0000737	Irritability			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 87.4280234728749417).	PMID:1948106; PMID:21223827; PMID:21397795; PMID:21857043; PMID:8493730	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0100806	Sepsis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 73.6284839483434918).	PMID:17049525; PMID:6501457; PMID:11885383; PMID:6671261; PMID:22138741	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0006775	Multiple myeloma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 72.4997121875563114).	PMID:7445486; PMID:12236912; PMID:7083672; PMID:1652321; PMID:16945727	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0005897	Severe osteoporosis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 63.21420442216178).	PMID:19781237; PMID:14599032; PMID:9090619; PMID:10780604; PMID:15568128	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0003202	Amyotrophy			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 26.2953265565288284).	PMID:22512113; PMID:23342809; PMID:18322690; PMID:23827843	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0003300	Ovoid vertebral bodies			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 12.5074719160922021).	PMID:8480052	HPO	11.05.2015
MESH-D006810	Humeral Fractures					HP:0000882	Hypoplastic scapulae			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 11.8965628337692271).	PMID:19721140	HPO	11.05.2015
