Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
DOID-DOID:0009446	Cholangitis					HP:0000952	Jaundice			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 2536.807998110792/489). MESHID: D002761	PMID:15770587;PMID:10433013;PMID:22159943;PMID:19077500;PMID:3377571	HPO	11.05.2015
DOID-DOID:0009446	Cholangitis					HP:0002613	Biliary cirrhosis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 1389.424757116708/225). MESHID: D002761	PMID:10433013;PMID:8600685;PMID:22159943;PMID:11092252;PMID:1944002	HPO	11.05.2015
DOID-DOID:0009446	Cholangitis					HP:0001082	Cholecystitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 1282.4004215713576/214). MESHID: D002761	PMID:3011176;PMID:18953253;PMID:1291777;PMID:8080061;PMID:2193380	HPO	11.05.2015
DOID-DOID:0009446	Cholangitis					HP:0001396	Cholestasis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 1272.9542475914275/204). MESHID: D002761	PMID:3537746;PMID:9532000;PMID:3745888;PMID:9330388;PMID:20388917	HPO	11.05.2015
DOID-DOID:0009446	Cholangitis					HP:0001081	Cholelithiasis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 1215.4253286999253/214). MESHID: D002761	PMID:11004941;PMID:7805692;PMID:8080061;PMID:2753458;PMID:8862389	HPO	11.05.2015
DOID-DOID:0009446	Cholangitis					HP:0005912	Biliary atresia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 1142.1536143673432/158). MESHID: D002761	PMID:15770587;PMID:2374303;PMID:1944002;PMID:12756392;PMID:2586419	HPO	11.05.2015
DOID-DOID:0009446	Cholangitis					HP:0001733	Pancreatitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 908.4368521069044/218). MESHID: D002761	PMID:18408470;PMID:8862389;PMID:21913984;PMID:19256136;PMID:21726277	HPO	11.05.2015
DOID-DOID:0009446	Cholangitis					HP:0100806	Sepsis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 744.4657821443618/182). MESHID: D002761	PMID:8080061;PMID:8862389;PMID:15518029;PMID:7738897;PMID:9878306	HPO	11.05.2015
DOID-DOID:0009446	Cholangitis					HP:0001735	Acute pancreatitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 701.7174460090174/128). MESHID: D002761	PMID:554750;PMID:21873799;PMID:2679492;PMID:11837003;PMID:9486786	HPO	11.05.2015
DOID-DOID:0009446	Cholangitis					HP:0002027	Abdominal pain			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 592.6328466341472/126). MESHID: D002761	PMID:8080061;PMID:1778533;PMID:1810374;PMID:2802912;PMID:21442874	HPO	11.05.2015
