Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
MESH-D020807	Central Nervous System Parasitic Infections					HP:0011450	CNS infection			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 44.8108249935126/6).	PMID:23253889;PMID:11429020;PMID:16323101;PMID:20919609;PMID:19366917	HPO	11.05.2015
MESH-D020807	Central Nervous System Parasitic Infections					HP:0002331	Headache (with pheochromocytoma)			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 37.621299016311085/8).	PMID:17675918;PMID:10633303;PMID:19852369;PMID:10778628;PMID:22707660	HPO	11.05.2015
MESH-D020807	Central Nervous System Parasitic Infections					HP:0001250	Seizures			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 35.34146192242306/8).	PMID:11924143;PMID:19852369;PMID:17899691;PMID:16307906;PMID:15084784	HPO	11.05.2015
MESH-D020807	Central Nervous System Parasitic Infections					HP:0001287	Meningitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 31.150077518399495/7).	PMID:16542662;PMID:23122256;PMID:19224317;PMID:23076953;PMID:15020064	HPO	11.05.2015
MESH-D020807	Central Nervous System Parasitic Infections					HP:0002383	Encephalitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 25.93367990980122/5).	PMID:19302010;PMID:11876013;PMID:23204583;PMID:20553339;PMID:15338290	HPO	11.05.2015
MESH-D020807	Central Nervous System Parasitic Infections					HP:0001269	Hemiparesis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 24.69714310590745/4).	PMID:11924143;PMID:20486898;PMID:11876013;PMID:18342511	HPO	11.05.2015
MESH-D020807	Central Nervous System Parasitic Infections					HP:0000969	Edema			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 17.191909368158033/4).	PMID:17675918;PMID:10633303;PMID:10778628;PMID:11876013	HPO	11.05.2015
MESH-D020807	Central Nervous System Parasitic Infections					HP:0001298	Encephalopathy			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 16.26035424770877/3).	PMID:19852369;PMID:12568003;PMID:10582492	HPO	11.05.2015
MESH-D020807	Central Nervous System Parasitic Infections					HP:0002721	Immunodeficiency			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 15.565850942743785/4).	PMID:23122256;PMID:21554878;PMID:12524558;PMID:15338290	HPO	11.05.2015
MESH-D020807	Central Nervous System Parasitic Infections					HP:0002580	Volvulus			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 14.15625257427552/2).	PMID:16307906;PMID:15084784	HPO	11.05.2015
