Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
DOID-DOID:0010915	Korsakoff Syndrome					HP:0002354	Memory impairment			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 211.29433226386857/34). MESHID: D020915	PMID:14684251;PMID:22528862;PMID:22528863;PMID:18482159;PMID:10574076	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0001298	Encephalopathy			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 157.1834243945181/29). MESHID: D020915	PMID:10987905;PMID:12235565;PMID:22003959;PMID:16723995;PMID:19899490	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0100543	Cognitive impairment			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 92.82094469755896/18). MESHID: D020915	PMID:14499312;PMID:22528863;PMID:12235565;PMID:18621364;PMID:18283510	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0000709	Psychosis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 86.39911907061546/13). MESHID: D020915	PMID:12235565;PMID:19950117;PMID:19910886;PMID:10578235;PMID:12647432	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0001289	Confusion			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 81.63622797258869/16). MESHID: D020915	PMID:12446948;PMID:10726126;PMID:17106828;PMID:22512690;PMID:11902311	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0000726	Dementia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 76.69083470851768/17). MESHID: D020915	PMID:19642506;PMID:19910886;PMID:11925780;PMID:10726126;PMID:17106828	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0002511	Alzheimer disease			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 51.15748847700971/12). MESHID: D020915	PMID:19910886;PMID:10779840;PMID:15596427;PMID:12647432;PMID:10516802	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0002013	Vomiting			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 48.153901592626596/9). MESHID: D020915	PMID:10987905;PMID:22134191;PMID:17988830;PMID:16209289;PMID:22727224	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0001251	Ataxia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 45.22183087625462/8). MESHID: D020915	PMID:15554179;PMID:10928737;PMID:20364001;PMID:22332852;PMID:21528481	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0004395	Malnutrition			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 42.200953105733504/8). MESHID: D020915	PMID:17106828;PMID:22134191;PMID:18379741;PMID:18252872;PMID:11505052	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0100753	Schizophrenia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 37.94906065485768/6). MESHID: D020915	PMID:12647432;PMID:10516802;PMID:22134191;PMID:15586311;PMID:23539958	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0000639	Nystagmus			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 35.967442163998825/5). MESHID: D020915	PMID:18841651;PMID:19950117;PMID:11902311;PMID:15472417;PMID:14561428	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0002066	Gait ataxia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 32.42876736443588/4). MESHID: D020915	PMID:19066199;PMID:14998834;PMID:16209289;PMID:14561428	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0006846	Acute encephalopathy			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 31.059322957902026/4). MESHID: D020915	PMID:17434099;PMID:19066199;PMID:22569770;PMID:18584388	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0001271	Polyneuropathy			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 30.70953100084757/5). MESHID: D020915	PMID:10987905;PMID:22644546;PMID:15973660;PMID:12700319;PMID:12082882	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0000708	Behavioral abnormality			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 28.569438912250224/5). MESHID: D020915	PMID:11089509;PMID:15729445;PMID:11902311;PMID:19638251;PMID:22192411	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0002529	Neuronal loss in central nervous system			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 25.658460973184816/4). MESHID: D020915	PMID:14499312;PMID:19264109;PMID:19151162;PMID:10611128	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0007018	Attention deficit hyperactivity disorder			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 22.067107870825815/3). MESHID: D020915	PMID:22528863;PMID:18841651;PMID:14963859	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0011179	Beta-EEG			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 20.791330179820665/2). MESHID: D020915	PMID:14564780;PMID:15587813	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0002383	Encephalitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 20.746943927840977/4). MESHID: D020915	PMID:19254087;PMID:19066199;PMID:11413256;PMID:19087150	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0001513	Obesity			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 19.092873694171047/5). MESHID: D020915	PMID:10987905;PMID:22134191;PMID:22727224;PMID:18555879;PMID:16197798	HPO	11.05.2015
DOID-DOID:0010915	Korsakoff Syndrome					HP:0000720	Mood swings			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 10.100052761782575/1). MESHID: D020915	PMID:14158554	HPO	11.05.2015
