Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0002665	Lymphoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 846.530957294398250).	PMID:22371452; PMID:20021966; PMID:23108598; PMID:18294294; PMID:18927319	HPO	11.05.2015
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0000718	Aggressive behavior			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 245.4400990262121569).	PMID:18294294; PMID:22089400; PMID:21116747; PMID:18188576; PMID:19014396	HPO	11.05.2015
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0002326	Transient ischemic attack			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 112.0122354893619820).	PMID:19452707; PMID:21883363; PMID:22078056; PMID:19575894; PMID:20718178	HPO	11.05.2015
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0005523	Lymphoproliferative disorder			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 62.4237084345322710).	PMID:18294294; PMID:21850988; PMID:20837584; PMID:22890551; PMID:22681504	HPO	11.05.2015
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0001945	Fever			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 55.5348845448109715).	PMID:19637804; PMID:20837584; PMID:22545391; PMID:21883363; PMID:19609486	HPO	11.05.2015
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0000246	Sinusitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 53.6115570464680110).	PMID:18188576; PMID:19360743; PMID:22545391; PMID:21090103; PMID:23327615	HPO	11.05.2015
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0001909	Leukemia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 48.8118170979038911).	PMID:21116747; PMID:22076172; PMID:19850638; PMID:21055027; PMID:21710236	HPO	11.05.2015
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0001742	Nasal obstruction			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 48.154980978680137).	PMID:18188576; PMID:22908552; PMID:21090103; PMID:23515921; PMID:17939339	HPO	11.05.2015
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0001875	Neutropenia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 30.9320070340944266).	PMID:18294294; PMID:22675173; PMID:21990393; PMID:19884539; PMID:22919026	HPO	11.05.2015
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0001882	Leukopenia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 29.7940024759584935).	PMID:22675173; PMID:19609486; PMID:22139825; PMID:18684695; PMID:20839428	HPO	11.05.2015
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0000421	Epistaxis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 28.3993128956240184).	PMID:19452707; PMID:21090103; PMID:22965840; PMID:22321911	HPO	11.05.2015
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0001824	Weight loss			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 27.396945731548956).	PMID:21372470; PMID:23038978; PMID:19179800; PMID:23426534; PMID:20403191	HPO	11.05.2015
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0002955	Granulomatosis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 25.000427417218984).	PMID:23111392; PMID:23038978; PMID:20614334; PMID:22707606	HPO	11.05.2015
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0002242	Abnormality of the intestine			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 22.0370939779160373).	PMID:22488678; PMID:23611269; PMID:22616672	HPO	11.05.2015
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0001482	Subcutaneous nodule			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 21.970862170954773).	PMID:18431160; PMID:19637804; PMID:22430611	HPO	11.05.2015
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0011857	Plasmacytoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 13.203359859339652).	PMID:20021966; PMID:17991313	HPO	11.05.2015
MESH-D054391	Lymphoma, Extranodal NK-T-Cell					HP:0010640	Abnormality of the nasal cavity			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 12.679322173018861).	PMID:19179800	HPO	11.05.2015
