Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
MESH-D009669	Nose Neoplasms					HP:0000246	Sinusitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 4412.231144924317/823).	PMID:7877417;PMID:2031888;PMID:20026819;PMID:15256328;PMID:1495356	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0001742	Nasal obstruction			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 2455.9040299126864/357).	PMID:11233634;PMID:21090103;PMID:10663327;PMID:16363270;PMID:15714475	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0002665	Lymphoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 2106.1690217484625/622).	PMID:12564002;PMID:22248852;PMID:12478682;PMID:18027259;PMID:8698315	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0002860	Squamous cell carcinoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 1824.5790034305483/484).	PMID:20026819;PMID:18681873;PMID:11926922;PMID:22459936;PMID:1559231	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0000421	Epistaxis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 1739.457914856971/245).	PMID:22248852;PMID:2823032;PMID:6731431;PMID:11233634;PMID:21090103	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0000718	Aggressive behavior			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 1515.325828770527/426).	PMID:7877417;PMID:22429738;PMID:22459936;PMID:19936878;PMID:2288403	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0003006	Neuroblastoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 1321.7866166929173/256).	PMID:195706;PMID:12564017;PMID:18027259;PMID:3653724;PMID:6575548	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0002861	Melanoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 1209.2624366039886/292).	PMID:20026819;PMID:15620900;PMID:7751466;PMID:17011604;PMID:7102958	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0002671	Basal cell carcinoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 1098.2832779784912/189).	PMID:22429738;PMID:18681873;PMID:16684276;PMID:17694661;PMID:20226750	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0100582	Nasal polyposis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 1018.742931733506/153).	PMID:6731431;PMID:18544048;PMID:17542411;PMID:22500459;PMID:4092868	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0100699	Scarring			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 732.2301637183526/148).	PMID:11926916;PMID:18681873;PMID:16684276;PMID:3125232;PMID:1863440	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0010615	Angiofibromas			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 680.8765410882789/88).	PMID:19924651;PMID:18203939;PMID:11728934;PMID:15072035;PMID:6252326	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0006765	Chondrosarcoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 471.9360094159304/76).	PMID:6592872;PMID:2288403;PMID:8967566;PMID:11728934;PMID:8449785	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0001028	Hemangioma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 452.5331696016845/79).	PMID:18203939;PMID:1559231;PMID:19769838;PMID:20885249;PMID:1998048	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0009733	Glioma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 424.2135981823754/88).	PMID:7271553;PMID:15018118;PMID:7095950;PMID:19408521;PMID:6928709	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0004406	Spontaneous, recurrent epistaxis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 395.60030151998836/43).	PMID:15027743;PMID:12883960;PMID:19452708;PMID:11233707;PMID:4024913	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0100008	Schwannoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 389.5669904646653/66).	PMID:18203939;PMID:11240326;PMID:20728984;PMID:9584288;PMID:15620137	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0100242	Sarcoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 367.6312841026963/79).	PMID:20026819;PMID:18203939;PMID:11233634;PMID:15697168;PMID:19577300	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0100634	Neuroendocrine neoplasm			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 346.44760570731455/53).	PMID:20026819;PMID:22336017;PMID:17442462;PMID:16456848;PMID:12787315	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0010614	Fibroma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 333.9322648534814/52).	PMID:10711332;PMID:7246283;PMID:6306322;PMID:6306326;PMID:10450850	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0011857	Plasmacytoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 323.4823165538214/49).	PMID:14512335;PMID:8711997;PMID:15620137;PMID:7474406;PMID:2692105	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0002859	Rhabdomyosarcoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 279.701739735246/46).	PMID:1344455;PMID:19769838;PMID:20175111;PMID:15620137;PMID:7474406	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0002084	Encephalocele			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 273.3577286269626/36).	PMID:15018118;PMID:2065616;PMID:15367805;PMID:21468378;PMID:16570265	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0002331	Headache (with pheochromocytoma)			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 258.6464307371387/55).	PMID:7991094;PMID:10749286;PMID:8116230;PMID:15200207;PMID:7897573	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0002858	Meningioma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 238.30569697362122/45).	PMID:22764664;PMID:8553517;PMID:20728984;PMID:16285437;PMID:574243	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0001289	Confusion			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 229.60189117290568/45).	PMID:18027259;PMID:19730311;PMID:16798408;PMID:2692105;PMID:3108810	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0008069	Neoplasm of the skin			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 221.77766633521117/31).	PMID:6294337;PMID:18544051;PMID:18645315;PMID:11207692;PMID:2580508	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0011109	Chronic sinusitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 210.71302562027745/30).	PMID:11771047;PMID:16989461;PMID:19881363;PMID:1917589;PMID:3661192	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0001362	Skull defect			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 208.28666307165383/25).	PMID:19160431;PMID:17283568;PMID:21269552;PMID:17571044;PMID:9583153	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0000520	Proptosis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 202.84389712352598/31).	PMID:15737348;PMID:6247055;PMID:16304521;PMID:6199655;PMID:10417918	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0001287	Meningitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 200.25049833256818/45).	PMID:19160431;PMID:12188963;PMID:7095950;PMID:804302;PMID:7406759	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0002326	Transient ischemic attack			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 196.02141210638348/35).	PMID:10362131;PMID:23031227;PMID:14569739;PMID:17851553;PMID:10834545	HPO	11.05.2015
MESH-D009669	Nose Neoplasms					HP:0001000	Abnormality of skin pigmentation			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 185.37655356507963/37).	PMID:770534;PMID:17694661;PMID:9548430;PMID:22500456;PMID:6750274	HPO	11.05.2015
