Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
MESH-D014098	Toothache					HP:0000670	Carious teeth			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 942.8311509850205169).	PMID:18489658; PMID:2316258; PMID:22000453; PMID:18661601; PMID:21703075	HPO	11.05.2015
MESH-D014098	Toothache					HP:0000704	Periodontitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 677.8274346571463128).	PMID:2316258; PMID:22000453; PMID:15142215; PMID:18290528; PMID:15789988	HPO	11.05.2015
MESH-D014098	Toothache					HP:0000230	Gingivitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 203.542219401747836).	PMID:18489658; PMID:22316247; PMID:9643117; PMID:18477433; PMID:6944479	HPO	11.05.2015
MESH-D014098	Toothache					HP:0006349	Agenesis of permanent teeth			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 186.7555769536307724).	PMID:19391050; PMID:8638576; PMID:18477433; PMID:9200352; PMID:9018886	HPO	11.05.2015
MESH-D014098	Toothache					HP:0000740	Anxiety (with pheochromocytoma)			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 175.805180931311234).	PMID:3982842; PMID:21281366; PMID:9394263; PMID:22316247; PMID:19627671	HPO	11.05.2015
MESH-D014098	Toothache					HP:0002331	Headache (with pheochromocytoma)			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 164.59318319636135).	PMID:22043639; PMID:15789988; PMID:15989697; PMID:8302512; PMID:9394263	HPO	11.05.2015
MESH-D014098	Toothache					HP:0100661	Trigeminal neuralgia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 145.4374034353696220).	PMID:20078705; PMID:17351685; PMID:19489527; PMID:7552871; PMID:9161178	HPO	11.05.2015
MESH-D014098	Toothache					HP:0000700	Periapical radiolucency			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 125.0603694336766113).	PMID:11359291; PMID:12473995; PMID:16504873; PMID:20831133; PMID:2133314	HPO	11.05.2015
MESH-D014098	Toothache					HP:0002315	Headache			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 121.2530096891696316).	PMID:9116630; PMID:19284197; PMID:10986831; PMID:18343327; PMID:22970601	HPO	11.05.2015
MESH-D014098	Toothache					HP:0011079	Impacted tooth			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 103.4759613934489311).	PMID:12597715; PMID:19796303; PMID:15476561; PMID:23433619; PMID:19459922	HPO	11.05.2015
MESH-D014098	Toothache					HP:0000737	Irritability			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 92.5708483830440518).	PMID:22609939; PMID:11199728; PMID:2858885; PMID:11353000; PMID:12651936	HPO	11.05.2015
MESH-D014098	Toothache					HP:0005216	Chewing difficulties			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 91.16010824508219).	PMID:22868034; PMID:16512110; PMID:22607027; PMID:10101696; PMID:12542429	HPO	11.05.2015
MESH-D014098	Toothache					HP:0002829	Arthralgia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 88.1591652649780414).	PMID:1432775; PMID:12435465; PMID:1997922; PMID:10353494; PMID:21661588	HPO	11.05.2015
MESH-D014098	Toothache					HP:0002076	Migraine			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 86.4655254650132713).	PMID:22043639; PMID:11359293; PMID:8302512; PMID:280846; PMID:19438728	HPO	11.05.2015
MESH-D014098	Toothache					HP:0003763	Bruxism			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 75.683570785205288).	PMID:22043639; PMID:18489658; PMID:18290528; PMID:19249590; PMID:12756928	HPO	11.05.2015
