Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0002102	Pleuritis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 3338.180730386226500). MESHID: D014396	PMID:9803275; PMID:21424065; PMID:7704394; PMID:9646985; PMID:19227321	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0002202	Pleural effusion			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 2422.190034045664457). MESHID: D014396	PMID:15951863; PMID:14756019; PMID:11802936; PMID:21424065; PMID:11802937	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0011921	Exudative pleural effusion			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 433.08780716707549). MESHID: D014396	PMID:11289011; PMID:9778201; PMID:22348518; PMID:14967164; PMID:15640330	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0011919	Pleural empyema			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 257.599210374756235). MESHID: D014396	PMID:9426333; PMID:8148495; PMID:760686; PMID:2308359; PMID:8736655	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0001945	Fever			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 203.6279099976402255). MESHID: D014396	PMID:20163023; PMID:9387621; PMID:19576038; PMID:8515592; PMID:9181810	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0011920	Transudative pleural effusion			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 202.4561679479207621). MESHID: D014396	PMID:20423308; PMID:11888965; PMID:16447785; PMID:8469821; PMID:3653300	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0100749	Chest pain			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 183.395556206325235). MESHID: D014396	PMID:19576038; PMID:11211754; PMID:2681886; PMID:1434315; PMID:8377327	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0002107	Pneumothorax			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 163.1844323401554427). MESHID: D014396	PMID:9426333; PMID:2681886; PMID:14639182; PMID:17763671; PMID:17564128	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0002721	Immunodeficiency			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 147.8755839560659538). MESHID: D014396	PMID:19793000; PMID:7638143; PMID:8181315; PMID:11495266; PMID:20563447	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0001635	Congestive heart failure			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 142.1170682876472139). MESHID: D014396	PMID:11934729; PMID:9230248; PMID:7221202; PMID:1677776; PMID:760686	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0002090	Pneumonia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 113.6743520218763631). MESHID: D014396	PMID:9230248; PMID:20163023; PMID:18088554; PMID:10232419; PMID:8442920	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0002665	Lymphoma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 88.039219558617426). MESHID: D014396	PMID:9646985; PMID:11289011; PMID:9426333; PMID:9138355; PMID:8148495	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0001701	Pericarditis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 83.4861799858403413). MESHID: D014396	PMID:18407484; PMID:18019751; PMID:1812603; PMID:9562707; PMID:19091734	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0001824	Weight loss			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 82.1908371946468518). MESHID: D014396	PMID:15950146; PMID:11828216; PMID:8797440; PMID:9626610; PMID:18641092	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0002840	Lymphadenitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 78.6065319744223412). MESHID: D014396	PMID:9775567; PMID:1812603; PMID:3665607; PMID:22542414; PMID:1292721	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0002094	Dyspnea			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 77.3781863693409415). MESHID: D014396	PMID:11211754; PMID:1434315; PMID:18283912; PMID:9011935; PMID:9103858	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0100001	Malignant mesothelioma			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 76.7126186094795811). MESHID: D014396	PMID:18520268; PMID:7955539; PMID:10232419; PMID:12418586; PMID:17763671	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0001287	Meningitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 75.650188258970217). MESHID: D014396	PMID:19793000; PMID:18407484; PMID:10967593; PMID:22542414; PMID:12092030	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0002716	Lymphadenopathy			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 71.6471633120231413). MESHID: D014396	PMID:7633744; PMID:7633743; PMID:6647852; PMID:9864777; PMID:9204732	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0002113	Pulmonary infiltrates			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 66.5572325978818810). MESHID: D014396	PMID:9778201; PMID:8312014; PMID:8744366; PMID:1596014; PMID:8041060	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0100827	Lymphocytosis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 62.2873331880607149). MESHID: D014396	PMID:9803275; PMID:11495266; PMID:3792061; PMID:15950146; PMID:23819319	HPO	11.05.2015
DOID-DOID:0000106	Tuberculosis, Pleural					HP:0001370	Rheumatoid arthritis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 59.81502854717590614). MESHID: D014396	PMID:7704394; PMID:3217597; PMID:6176099; PMID:10232419; PMID:10352651	HPO	11.05.2015
