Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:600224		MIM:604985			SPTBN2	HP:0000006																			
MIM:600224		MIM:604985			SPTBN2	HP:0000617																			
MIM:600224		MIM:604985			SPTBN2	HP:0000639																			
MIM:600224		MIM:604985			SPTBN2	HP:0001253		FMA:67944		HP:0001251															
MIM:600224		MIM:604985			SPTBN2	HP:0001260																			
MIM:600224		MIM:604985			SPTBN2	HP:0001272																			
MIM:600224		MIM:604985			SPTBN2	HP:0001347																			
MIM:600224		MIM:604985			SPTBN2	HP:0002066																			
MIM:600224		MIM:604985			SPTBN2	HP:0002070		FMA:7182		HP:0001251															
MIM:600224		MIM:604985			SPTBN2	HP:0002080																			
MIM:600224		MIM:604985			SPTBN2	HP:0002276		FMA:7182		HP:0002311															
MIM:600224		MIM:604985			SPTBN2	HP:0002495																			
MIM:600224		MIM:604985			SPTBN2	HP:0003590																			
MIM:600224		MIM:604985			SPTBN2	HP:0003618																			
MIM:600224		MIM:604985			SPTBN2	HP:0003621																			
MIM:600224		MIM:604985			SPTBN2	HP:0003677																			
MIM:600224		MIM:604985			SPTBN2	HP:0003743																			
MIM:600224		MIM:604985			SPTBN2	HP:0004651																			
MIM:600224		MIM:604985			SPTBN2	HP:0007275		FMA:72634		PATO:0001641															
