Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000023												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000028												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000038		FMA:9707		PATO:0000587								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000059												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000104		FMA:7203		PATO:0002019								ITM							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000113												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000175		FMA:54549		PATO:0000403								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000210		FMA:54396		PATO:0000587								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000219		FMA:59817		PATO:0000592								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000319		FMA:59819		PATO:0000407								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000343		FMA:59819		PATO:0000573								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000369		FMA:52780		PATO:0001476								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000430		FMA:59502		PATO:0000645								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000565												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000582												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000707				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000902		FMA:7574		PATO:0000642		FMA:7574						IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000912												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0000921				PATO:0001557		FMA:7574						IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0001177		FMA:24938		HP:0001161								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0001420												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0001509		FMA:20394		PATO:0000569								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0001629		FMA:7133		PATO:0000609								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0001642		FMA:8615		PATO:0000599								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0001660												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0001762												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0001770		FMA:25046		HP:0001159								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0001841												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0002020												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0002650				PATO:0002049								IEA		PATO:0001869					17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0002937												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0002974												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0002996												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0003041												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0003196		FMA:46472		PATO:0000645								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0003274		FMA:16579		PATO:0000645								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0004686												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0004742												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0005613		FMA:33155		PATO:0000587								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0006419												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0006467												IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0008455		FMA:16202		PATO:0000640								IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0008465		FMA:13478		PATO:0001557		FMA:9914						IEA							17.02.2009	
MIM:134780	FEMORAL-FACIAL SYNDROME					HP:0008562		FMA:56580		PATO:0000646								IEA							17.02.2009	
