Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:606159		MIM:134790			FTL	HP:0000006																			
MIM:606159		MIM:134790			FTL	HP:0000643																			
MIM:606159		MIM:134790			FTL	HP:0001251		GO:0050881		PATO:0000770															
MIM:606159		MIM:134790			FTL	HP:0001257																			
MIM:606159		MIM:134790			FTL	HP:0001260																			
MIM:606159		MIM:134790			FTL	HP:0001266																			
MIM:606159		MIM:134790			FTL	HP:0001294																			
MIM:606159		MIM:134790			FTL	HP:0001300																			
MIM:606159		MIM:134790			FTL	HP:0001317				PATO:0000001									PATO:0000460						
MIM:606159		MIM:134790			FTL	HP:0001332		FMA:30316		PATO:0001814															
MIM:606159		MIM:134790			FTL	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:606159		MIM:134790			FTL	HP:0002063																			
MIM:606159		MIM:134790			FTL	HP:0002071																			
MIM:606159		MIM:134790			FTL	HP:0002441																			
MIM:606159		MIM:134790			FTL	HP:0007007																			
MIM:606159		MIM:134790			FTL	HP:0007246																			
