Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:268310		MIM:602337			ROR2	HP:0000007																			
MIM:268310		MIM:602337			ROR2	HP:0000023																			
MIM:268310		MIM:602337			ROR2	HP:0000028																			
MIM:268310		MIM:602337			ROR2	HP:0000038		FMA:9707		PATO:0000587															
MIM:268310		MIM:602337			ROR2	HP:0000059																			
MIM:268310		MIM:602337			ROR2	HP:0000060		FMA:9909		PATO:0000645															
MIM:268310		MIM:602337			ROR2	HP:0000075				PATO:0001473		FMA:7203													
MIM:268310		MIM:602337			ROR2	HP:0000126		FMA:15575		PATO:0001571															
MIM:268310		MIM:602337			ROR2	HP:0000158		FMA:46689		PATO:0000584															
MIM:268310		MIM:602337			ROR2	HP:0000207		FMA:49184		PATO:0001875															
MIM:268310		MIM:602337			ROR2	HP:0000210		FMA:54396		PATO:0000587															
MIM:268310		MIM:602337			ROR2	HP:0000212		FMA:59762		PATO:0000586															
MIM:268310		MIM:602337			ROR2	HP:0000254		FMA:63864		PATO:0000001															
MIM:268310		MIM:602337			ROR2	HP:0000256		FMA:46565		PATO:0000586															
MIM:268310		MIM:602337			ROR2	HP:0000260		FMA:75439		PATO:0000600															
MIM:268310		MIM:602337			ROR2	HP:0000272		FMA:52747		PATO:0000645															
MIM:268310		MIM:602337			ROR2	HP:0000316		FMA:54450		PATO:0000374		FMA:54449													
MIM:268310		MIM:602337			ROR2	HP:0000343		FMA:59819		PATO:0000573															
MIM:268310		MIM:602337			ROR2	HP:0000358		FMA:52780		PATO:0001922															
MIM:268310		MIM:602337			ROR2	HP:0000431																			
MIM:268310		MIM:602337			ROR2	HP:0000441																			
MIM:268310		MIM:602337			ROR2	HP:0000463		FMA:72005		PATO:0001474															
MIM:268310		MIM:602337			ROR2	HP:0000494																			
MIM:268310		MIM:602337			ROR2	HP:0000536		FMA:54448		PATO:0001482															
MIM:268310		MIM:602337			ROR2	HP:0000637		FMA:59110		PATO:0000600															
MIM:268310		MIM:602337			ROR2	HP:0000678																			
MIM:268310		MIM:602337			ROR2	HP:0000767																			
MIM:268310		MIM:602337			ROR2	HP:0000881				PATO:0001557		FMA:7574													
MIM:268310		MIM:602337			ROR2	HP:0000902		FMA:7574		PATO:0000642		FMA:7574													
MIM:268310		MIM:602337			ROR2	HP:0001052																			
MIM:268310		MIM:602337			ROR2	HP:0001157		FMA:9666		PATO:0000140									PATO:0000460						
MIM:268310		MIM:602337			ROR2	HP:0001165		FMA:9712		PATO:0000587															
MIM:268310		MIM:602337			ROR2	HP:0001249																			
MIM:268310		MIM:602337			ROR2	HP:0001263																			
MIM:268310		MIM:602337			ROR2	HP:0001537		FMA:61584		PATO:0000643															
MIM:268310		MIM:602337			ROR2	HP:0001705																			
MIM:268310		MIM:602337			ROR2	HP:0001837		FMA:70664		PATO:0000600															
MIM:268310		MIM:602337			ROR2	HP:0001853																			
MIM:268310		MIM:602337			ROR2	HP:0002650				PATO:0002049									PATO:0001869						
MIM:268310		MIM:602337			ROR2	HP:0002750		GO:0070977		PATO:0000911															
MIM:268310		MIM:602337			ROR2	HP:0003027																			
MIM:268310		MIM:602337			ROR2	HP:0003501																			
MIM:268310		MIM:602337			ROR2	HP:0004220		FMA:23936		PATO:0000569															
MIM:268310		MIM:602337			ROR2	HP:0008467		FMA:9576		HP:0002937															
MIM:268310		MIM:602337			ROR2	HP:0009370																			
MIM:268310		MIM:602337			ROR2	HP:0009651		FMA:24938		PATO:0000600															
MIM:268310		MIM:602337			ROR2	HP:0009883																			
