Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:601378		MIM:604237			CRLF1	HP:0000007																			
MIM:601378		MIM:604237			CRLF1	HP:0000343		FMA:59819		PATO:0000573															
MIM:601378		MIM:604237			CRLF1	HP:0000445		FMA:46472		PATO:0000600															
MIM:601378		MIM:604237			CRLF1	HP:0000463		FMA:72005		PATO:0001474															
MIM:601378		MIM:604237			CRLF1	HP:0000464				PATO:0000001									PATO:0000460						
MIM:601378		MIM:604237			CRLF1	HP:0001438		FMA:9577		PATO:0000001									PATO:0000460						
MIM:601378		MIM:604237			CRLF1	HP:0002179																			
MIM:601378		MIM:604237			CRLF1	HP:0002197																			
MIM:601378		MIM:604237			CRLF1	HP:0003781																			
MIM:601378		MIM:604237			CRLF1	HP:0004427																			
MIM:601378		MIM:604237			CRLF1	HP:0005617																			
