Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:259420		MIM:120150			COL1A1	HP:0000006																			
MIM:259420		MIM:120150			COL1A1	HP:0000007																			
MIM:259420		MIM:120150			COL1A1	HP:0000210		FMA:54396		PATO:0000587															
MIM:259420		MIM:120150			COL1A1	HP:0000254		FMA:63864		PATO:0000001															
MIM:259420		MIM:120150			COL1A1	HP:0000260		FMA:75439		PATO:0000600															
MIM:259420		MIM:120150			COL1A1	HP:0000325																			
MIM:259420		MIM:120150			COL1A1	HP:0000365																			
MIM:259420		MIM:120150			COL1A1	HP:0000592		FMA:58269		PATO:0000318															
MIM:259420		MIM:120150			COL1A1	HP:0000703																			
MIM:259420		MIM:120150			COL1A1	HP:0000707				PATO:0000001									PATO:0000460						
MIM:259420		MIM:120150			COL1A1	HP:0000765				PATO:0000001									PATO:0000460						
MIM:259420		MIM:120150			COL1A1	HP:0001536																			
MIM:259420		MIM:120150			COL1A1	HP:0002092		FMA:66326		PATO:0001576															
MIM:259420		MIM:120150			COL1A1	HP:0002645																			
MIM:259420		MIM:120150			COL1A1	HP:0002650				PATO:0002049									PATO:0001869						
MIM:259420		MIM:120150			COL1A1	HP:0002691																			
MIM:259420		MIM:120150			COL1A1	HP:0002757				HP:0002662									PATO:0000470						
MIM:259420		MIM:120150			COL1A1	HP:0002808				PATO:0001468									PATO:0001869						
MIM:259420		MIM:120150			COL1A1	HP:0002811																			
MIM:259420		MIM:120150			COL1A1	HP:0002952																			
MIM:259420		MIM:120150			COL1A1	HP:0002982		FMA:24476		PATO:0000406															
MIM:259420		MIM:120150			COL1A1	HP:0003023																			
MIM:259420		MIM:120150			COL1A1	HP:0003060																			
MIM:259420		MIM:120150			COL1A1	HP:0003179																			
MIM:259420		MIM:120150			COL1A1	HP:0003505																			
MIM:259420		MIM:120150			COL1A1	HP:0005474		GO:0001503		PATO:0002018															
MIM:259420		MIM:120150			COL1A1	HP:0005897				PATO:0000001									PATO:0000396						
