Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:188025	THROMBOCYTOPENIA, PARIS-TROUSSEAU TYPE					HP:0000210		FMA:54396		PATO:0000587								IEA							17.02.2009	
MIM:188025	THROMBOCYTOPENIA, PARIS-TROUSSEAU TYPE					HP:0000243												IEA							17.02.2009	
MIM:188025	THROMBOCYTOPENIA, PARIS-TROUSSEAU TYPE					HP:0000508												IEA							17.02.2009	
MIM:188025	THROMBOCYTOPENIA, PARIS-TROUSSEAU TYPE					HP:0001157		FMA:9666		PATO:0000140								IEA		PATO:0000460					17.02.2009	
MIM:188025	THROMBOCYTOPENIA, PARIS-TROUSSEAU TYPE					HP:0001249												IEA							17.02.2009	
MIM:188025	THROMBOCYTOPENIA, PARIS-TROUSSEAU TYPE					HP:0001420												IEA							17.02.2009	
MIM:188025	THROMBOCYTOPENIA, PARIS-TROUSSEAU TYPE					HP:0001873												IEA							17.02.2009	
MIM:188025	THROMBOCYTOPENIA, PARIS-TROUSSEAU TYPE					HP:0001999												ITM							17.02.2009	
MIM:188025	THROMBOCYTOPENIA, PARIS-TROUSSEAU TYPE					HP:0002021		FMA:14579		PATO:0001847								IEA							17.02.2009	
MIM:188025	THROMBOCYTOPENIA, PARIS-TROUSSEAU TYPE					HP:0003010												IEA							17.02.2009	
