Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:133700		MIM:608177			EXT1	HP:0000006																			
MIM:133700		MIM:608177			EXT1	HP:0000896																			
MIM:133700		MIM:608177			EXT1	HP:0000918																			
MIM:133700		MIM:608177			EXT1	HP:0001760				PATO:0000001									PATO:0000460						
MIM:133700		MIM:608177			EXT1	HP:0002318																			
MIM:133700		MIM:608177			EXT1	HP:0002812																			
MIM:133700		MIM:608177			EXT1	HP:0002857																			
MIM:133700		MIM:608177			EXT1	HP:0003068																			
MIM:133700		MIM:608177			EXT1	HP:0003105																			
MIM:133700		MIM:608177			EXT1	HP:0003276																			
MIM:133700		MIM:608177			EXT1	HP:0003406																			
MIM:133700		MIM:608177			EXT1	HP:0003519																			
MIM:133700		MIM:608177			EXT1	HP:0003580																			
MIM:133700		MIM:608177			EXT1	HP:0006765																			
MIM:133700		MIM:608177			EXT1	HP:0010049		FMA:9612		PATO:0000645															
