Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:159550	MYELOCEREBELLAR DISORDER					HP:0000006												IEA							17.02.2009	
MIM:159550	MYELOCEREBELLAR DISORDER					HP:0000639												IEA							17.02.2009	
MIM:159550	MYELOCEREBELLAR DISORDER					HP:0000762												IEA							17.02.2009	
MIM:159550	MYELOCEREBELLAR DISORDER					HP:0000924				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:159550	MYELOCEREBELLAR DISORDER					HP:0001253		FMA:67944		HP:0001251								IEA							17.02.2009	
MIM:159550	MYELOCEREBELLAR DISORDER					HP:0001272												ITM							17.02.2009	
MIM:159550	MYELOCEREBELLAR DISORDER					HP:0001310												IEA							17.02.2009	
MIM:159550	MYELOCEREBELLAR DISORDER					HP:0001876												IEA							17.02.2009	
MIM:159550	MYELOCEREBELLAR DISORDER					HP:0001908												IEA							17.02.2009	
MIM:159550	MYELOCEREBELLAR DISORDER					HP:0002166												IEA							17.02.2009	
MIM:159550	MYELOCEREBELLAR DISORDER					HP:0002317												IEA							17.02.2009	
MIM:159550	MYELOCEREBELLAR DISORDER					HP:0002375												ITM							17.02.2009	
MIM:159550	MYELOCEREBELLAR DISORDER					HP:0004820												IEA							17.02.2009	
MIM:159550	MYELOCEREBELLAR DISORDER					HP:0007259												IEA							17.02.2009	
