Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000006												IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000047		FMA:19650		PATO:0001920								IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000054		FMA:9707		PATO:0000587								IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000175		FMA:54549		PATO:0000403								IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000204		FMA:59816		PATO:0000403								IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000300		FMA:24728		PATO:0001891								IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000327		FMA:9711		PATO:0000645								IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000405												IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000413		FMA:61734		PATO:0001819								IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000431												IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000498		GO:0006954		PATO:0000912								IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000509												IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000564		FMA:61063		PATO:0001819								IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000668												IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000687												IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000698		FMA:75150		PATO:0002021								IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000707				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000953		GO:0043473		PATO:0000912								IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0000982												IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0001592												IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0001629		FMA:7133		PATO:0000609								IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0001643												IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0001795												IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0001798												IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0002164		FMA:54326		PATO:0001780								IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0002231				PATO:0001609								IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0002232												IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0002284												IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0002558		FMA:67771		PATO:0000470								IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0004691												IEA							17.02.2009	
MIM:106260	ANKYLOBLEPHARON-ECTODERMAL DEFECTS-CLEFT LIP/PALATE	MIM:603273			TP63	HP:0009755												ITM							17.02.2009	
