Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:609638	EPIDERMOLYSIS BULLOSA, LETHAL ACANTHOLYTIC	MIM:125647			DSP	HP:0000007												IEA							17.02.2009	
MIM:609638	EPIDERMOLYSIS BULLOSA, LETHAL ACANTHOLYTIC	MIM:125647			DSP	HP:0000695												IEA							17.02.2009	
MIM:609638	EPIDERMOLYSIS BULLOSA, LETHAL ACANTHOLYTIC	MIM:125647			DSP	HP:0001057												ITM							17.02.2009	
MIM:609638	EPIDERMOLYSIS BULLOSA, LETHAL ACANTHOLYTIC	MIM:125647			DSP	HP:0001479												IEA							17.02.2009	
MIM:609638	EPIDERMOLYSIS BULLOSA, LETHAL ACANTHOLYTIC	MIM:125647			DSP	HP:0001595		FMA:53667		PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:609638	EPIDERMOLYSIS BULLOSA, LETHAL ACANTHOLYTIC	MIM:125647			DSP	HP:0001597				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:609638	EPIDERMOLYSIS BULLOSA, LETHAL ACANTHOLYTIC	MIM:125647			DSP	HP:0001741												ITM							17.02.2009	
MIM:609638	EPIDERMOLYSIS BULLOSA, LETHAL ACANTHOLYTIC	MIM:125647			DSP	HP:0003811												IEA							17.02.2009	
MIM:609638	EPIDERMOLYSIS BULLOSA, LETHAL ACANTHOLYTIC	MIM:125647			DSP	HP:0008094												IEA							17.02.2009	
MIM:609638	EPIDERMOLYSIS BULLOSA, LETHAL ACANTHOLYTIC	MIM:125647			DSP	HP:0009884		FMA:75818		PATO:0001500								IEA							17.02.2009	
