Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0000007												IEA							17.02.2009	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0000271				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0000648		FMA:50863		PATO:0001623								IEA							17.02.2009	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0001288												IEA							17.02.2009	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0001392				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0001743				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0001982												IEA							17.02.2009	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0002059												IEA							17.02.2009	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0002119												IEA							17.02.2009	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0002123												IEA							17.02.2009	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0002510												IEA							17.02.2009	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0002673		FMA:32851		PATO:0000133		FMA:42385						IEA		PATO:0000460					17.02.2009	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0002940				HP:0000926								IEA		PATO:0000394					17.02.2009	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0003644												ITM							17.02.2009	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0007198												IEA							17.02.2009	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0007272												IEA							17.02.2009	
MIM:230600	GM1-GANGLIOSIDOSIS, TYPE II	MIM:611458			GLB1	HP:0007281												ITM							17.02.2009	
