Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:266265	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC	MIM:605881			SLC35C1	HP:0000007												IEA							17.02.2009	
MIM:266265	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC	MIM:605881			SLC35C1	HP:0000165												IEA							17.02.2009	
MIM:266265	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC	MIM:605881			SLC35C1	HP:0000252		FMA:46565		PATO:0000587								IEA							17.02.2009	
MIM:266265	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC	MIM:605881			SLC35C1	HP:0000388												IEA							17.02.2009	
MIM:266265	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC	MIM:605881			SLC35C1	HP:0001250												IEA							17.02.2009	
MIM:266265	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC	MIM:605881			SLC35C1	HP:0001252		FMA:30316		PATO:0001619								IEA		PATO:0001869					17.02.2009	
MIM:266265	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC	MIM:605881			SLC35C1	HP:0001509		FMA:20394		PATO:0000569								IEA							17.02.2009	
MIM:266265	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC	MIM:605881			SLC35C1	HP:0001574		FMA:74657		PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:266265	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC	MIM:605881			SLC35C1	HP:0001871												IEA							17.02.2009	
MIM:266265	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC	MIM:605881			SLC35C1	HP:0001939		GO:0008152		PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:266265	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC	MIM:605881			SLC35C1	HP:0002090												IEA							17.02.2009	
MIM:266265	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC	MIM:605881			SLC35C1	HP:0002120												IEA							17.02.2009	
MIM:266265	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC	MIM:605881			SLC35C1	HP:0005400												IEA							17.02.2009	
MIM:266265	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC	MIM:605881			SLC35C1	HP:0006887												IEA							17.02.2009	
