Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:308830	KERATOSIS FOLLICULARIS, DWARFISM, AND CEREBRAL ATROPHY					HP:0000252	Microcephaly			PCS	PCS							MIM:308830	probinson	17.02.2009	
MIM:308830	KERATOSIS FOLLICULARIS, DWARFISM, AND CEREBRAL ATROPHY					HP:0001417	X-linked inheritance			PCS	PCS							MIM:308830	probinson	17.02.2009	
MIM:308830	KERATOSIS FOLLICULARIS, DWARFISM, AND CEREBRAL ATROPHY					HP:0001432	Early death			PCS	PCS							MIM:308830	probinson	17.02.2009	
MIM:308830	KERATOSIS FOLLICULARIS, DWARFISM, AND CEREBRAL ATROPHY					HP:0001516	Dwarfism			PCS	PCS							MIM:308830	probinson	17.02.2009	
MIM:308830	KERATOSIS FOLLICULARIS, DWARFISM, AND CEREBRAL ATROPHY					HP:0002059	Cerebral atrophy			PCS	PCS							MIM:308830	probinson	17.02.2009	
MIM:308830	KERATOSIS FOLLICULARIS, DWARFISM, AND CEREBRAL ATROPHY					HP:0002298	Absent hair			PCS	PCS							MIM:308830	probinson	17.02.2009	
MIM:308830	KERATOSIS FOLLICULARIS, DWARFISM, AND CEREBRAL ATROPHY					HP:0007439	Generalized keratosis follicularis			PCS	PCS							MIM:308830	probinson	17.02.2009	
MIM:308830	KERATOSIS FOLLICULARIS, DWARFISM, AND CEREBRAL ATROPHY					HP:0008884	Severe congenital proportionate dwarfism			PCS	PCS							MIM:308830	probinson	17.02.2009	
MIM:308830	KERATOSIS FOLLICULARIS, DWARFISM, AND CEREBRAL ATROPHY					HP:0002223	Absent eyebrow			PCS	PCS							MIM:308830	probinson	21.02.2012	
MIM:308830	KERATOSIS FOLLICULARIS, DWARFISM, AND CEREBRAL ATROPHY					HP:0000561	Absent eyelashes			PCS	PCS							MIM:308830	probinson	21.02.2012	
