Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0000006												IEA							17.02.2009	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0000007												ITM							17.02.2009	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0001626				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0002147												IEA							17.02.2009	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0002515												IEA							17.02.2009	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0002792												ITM							17.02.2009	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0003322												IEA							17.02.2009	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0003663												IEA							17.02.2009	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0003677												IEA							17.02.2009	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0003687												IEA							17.02.2009	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0003691												IEA							17.02.2009	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0003697												IEA							17.02.2009	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0003704												IEA							17.02.2009	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0003707												IEA							17.02.2009	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0003723		_:distal_and_proximal_set_of_muscles		PATO:0001779								IEA							17.02.2009	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0003788												IEA							17.02.2009	
MIM:608358	MYOPATHY, MYOSIN STORAGE	MIM:160760			MYH7	HP:0003803												IEA							17.02.2009	
