Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Sex	Negation ID	Negation Name	Description	Orthologs	Pub	Date Created	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0000006	Autosomal dominant inheritance									PCS									MIM:175100	17.02.2009	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0000670	Carious teeth									PCS	occasional								MIM:175100	17.02.2009	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0000672	null									PCS	occasional								MIM:175100	17.02.2009	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0000706	Unerupted tooth									PCS	occasional								MIM:175100	17.02.2009	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0010619	Fibroma of the breast									PCS	occasional								MIM:175100	17.02.2009	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0002884	Hepatoblastoma									PCS	1.6%								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=fap	17.02.2009	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0002885	Medulloblastoma									PCS	1%								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=fap	17.02.2009	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0008256	Adrenocortical adenoma									PCS	13%								PMID:11156460	17.02.2009	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0002895	Papillary thyroid carcinoma									PCS	1-2%								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=fap	17.02.2009	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0003003	Colon cancer									PCS	frequent								MIM:175100	17.02.2009	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0004394	Multiple gastric polyps									PCS	frequent								MIM:175100	17.02.2009	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0004783	multiple duodenal polyps									PCS	50%-90%								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=fap	17.02.2009	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0005227	Multiple adenomatous colon polyps									PCS	hallmark								MIM:175100	17.02.2009	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0006771	Duodenal carcinoma									PCS	4-12%								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=fap	17.02.2009	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0007649	Congenital hypertrophy of retinal pigment epithelium									PCS	occasional								MIM:175100	17.02.2009	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0100245	Desmoid tumors									PCS	10%								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=fap	08.07.2010	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0003828	Variable expressivity									PCS									MIM:175100	08.07.2010	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0010614	Fibroma									PCS	occasional								MIM:175100	08.07.2010	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0200040	Skin cysts									PCS	occasional								PMID:14933371; PMID:13946545	08.07.2010	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0100246	Osteoma									PCS	occasional								PMID:14933371; PMID:13946545	08.07.2010	
MIM:175100	ADENOMATOUS POLYPOSIS OF THE COLON	MIM:611731	APC GENE	MIM:611731 / wt	APC	HP:0000164	Abnormality of the teeth									PCS	17%								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=fap	08.07.2010	
