Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:230740	GAPO SYNDROME					HP:0000007												IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0000164				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0000210		FMA:54396		PATO:0000587								IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0000254		FMA:63864		PATO:0000001								IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0000260		FMA:75439		PATO:0000600								IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0000270												IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0000411		FMA:52781		PATO:0001644								IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0000425		FMA:52745		PATO:0000407								IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0000501												IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0000563												IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0000639												IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0000648		FMA:50863		PATO:0001623								IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0001043		FMA:63814		PATO:0001482								IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0001478												IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0001510		GO:0040007		PATO:0000911								IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0001537		FMA:61584		PATO:0000643								IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0001596												IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0001939		GO:0008152		PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0002551												IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0002557		FMA:67771		PATO:0000645								IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0002750		GO:0070977		PATO:0000911								IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0003187		FMA:9601		PATO:0000645								IEA							17.02.2009	
MIM:230740	GAPO SYNDROME					HP:0008171												IEA							17.02.2009	
