Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0000006	Autosomal dominant inheritance			IEA	IEA									17.02.2009	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0000029	Testicular atrophy			IEA	IEA									17.02.2009	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0000135	Hypogonadism			IEA	IEA									17.02.2009	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0000518	Cataract			IEA	IEA									17.02.2009	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0001081	Cholelithiasis			IEA	IEA									17.02.2009	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0001252	Muscular hypotonia			IEA	IEA									17.02.2009	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0001349	Facial diplegia			IEA	IEA									17.02.2009	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0001558	Decreased fetal movement			IEA	IEA									17.02.2009	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0001561	Polyhydramnios			IEA	IEA									17.02.2009	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0002015	Dysphagia			IEA	IEA									17.02.2009	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0002098	Respiratory distress			IEA	IEA									17.02.2009	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0002292	Frontal balding			IEA	IEA									17.02.2009	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0006887	Intellectual disability, progressive			IEA	IEA									17.02.2009	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0008770	Obsessive-compulsive trait			IEA	IEA									17.02.2009	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0004749	Atrial flutter			PCS	PCS	4/11						pmid:15557517	probinson	11.04.2012	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0008872	Feeding difficulties in infancy			PCS	PCS							MIM:160900	probinson	11.04.2012	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0011705	First degree atrioventricular block			PCS	PCS							MIM:160900	probinson	11.04.2012	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0005110	Atrial fibrillation			PCS	PCS	1/11						pmid:15557517	probinson	11.04.2012	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0001324	Muscle weakness			TAS	TAS							MIM:160900	probinson	11.04.2012	
MIM:160900	DYSTROPHIA MYOTONICA 1	MIM:605377	DYSTROPHIA MYOTONICA PROTEIN KINASE		DMPK	HP:0002486	Myotonia			TAS	TAS							MIM:160900	probinson	11.04.2012	
