Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:117360	SPINOCEREBELLAR ATAXIA 29					HP:0000006												IEA							17.02.2009	
MIM:117360	SPINOCEREBELLAR ATAXIA 29					HP:0000639												IEA							17.02.2009	
MIM:117360	SPINOCEREBELLAR ATAXIA 29					HP:0001253		FMA:67944		HP:0001251								ITM							17.02.2009	
MIM:117360	SPINOCEREBELLAR ATAXIA 29					HP:0001260												IEA							17.02.2009	
MIM:117360	SPINOCEREBELLAR ATAXIA 29					HP:0001270												IEA							17.02.2009	
MIM:117360	SPINOCEREBELLAR ATAXIA 29					HP:0002075												IEA							17.02.2009	
MIM:117360	SPINOCEREBELLAR ATAXIA 29					HP:0002129												IEA							17.02.2009	
MIM:117360	SPINOCEREBELLAR ATAXIA 29					HP:0002136												IEA							17.02.2009	
MIM:117360	SPINOCEREBELLAR ATAXIA 29					HP:0002335				PATO:0001557		FMA:76928						ITM							17.02.2009	
MIM:117360	SPINOCEREBELLAR ATAXIA 29					HP:0002470												IEA							17.02.2009	
MIM:117360	SPINOCEREBELLAR ATAXIA 29					HP:0003577												IEA							17.02.2009	
MIM:117360	SPINOCEREBELLAR ATAXIA 29					HP:0003815												IEA							17.02.2009	
MIM:117360	SPINOCEREBELLAR ATAXIA 29					HP:0007121												IEA							17.02.2009	
MIM:117360	SPINOCEREBELLAR ATAXIA 29					HP:0007312												ITM							17.02.2009	
