Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:610967	OSTEOGENESIS IMPERFECTA, TYPE V					HP:0000006												IEA							17.02.2009	
MIM:610967	OSTEOGENESIS IMPERFECTA, TYPE V					HP:0000164				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:610967	OSTEOGENESIS IMPERFECTA, TYPE V					HP:0000478				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:610967	OSTEOGENESIS IMPERFECTA, TYPE V					HP:0000926				PATO:0000407								IEA		PATO:0001869					17.02.2009	
MIM:610967	OSTEOGENESIS IMPERFECTA, TYPE V					HP:0000938		FMA:5018		PATO:0001790								IEA		PATO:0001869					17.02.2009	
MIM:610967	OSTEOGENESIS IMPERFECTA, TYPE V					HP:0001509		FMA:20394		PATO:0000569								IEA							17.02.2009	
MIM:610967	OSTEOGENESIS IMPERFECTA, TYPE V					HP:0001939		GO:0008152		PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:610967	OSTEOGENESIS IMPERFECTA, TYPE V					HP:0002644				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:610967	OSTEOGENESIS IMPERFECTA, TYPE V					HP:0002645												IEA							17.02.2009	
MIM:610967	OSTEOGENESIS IMPERFECTA, TYPE V					HP:0002809				PATO:0000001								IEA							17.02.2009	
MIM:610967	OSTEOGENESIS IMPERFECTA, TYPE V					HP:0004586				PATO:0002039								IEA							17.02.2009	
MIM:610967	OSTEOGENESIS IMPERFECTA, TYPE V					HP:0005084		FMA:74532		HP:0003083								IEA							17.02.2009	
MIM:610967	OSTEOGENESIS IMPERFECTA, TYPE V					HP:0005783		FMA:5018		PATO:0001662								IEA		PATO:0000395					17.02.2009	
MIM:610967	OSTEOGENESIS IMPERFECTA, TYPE V					HP:0006394												IEA							17.02.2009	
MIM:610967	OSTEOGENESIS IMPERFECTA, TYPE V					HP:0008422		FMA:71515		PATO:0001955								IEA							17.02.2009	
