Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0000006	Autosomal dominant inheritance			IEA	IEA									17.02.2009	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0001332	Dystonia			IEA	IEA									17.02.2009	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0002145	Frontotemporal dementia			IEA	IEA									17.02.2009	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0002644	Abnormality of the pelvis			IEA	IEA									17.02.2009	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0002938	Lumbar hyperlordosis			IEA	IEA									17.02.2009	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0003418	Back pain			IEA	IEA									17.02.2009	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0003551	Difficulty climbing stairs			IEA	IEA									17.02.2009	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0003691	Scapular winging			IEA	IEA									17.02.2009	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0003693	Distal amyotrophy			IEA	IEA									17.02.2009	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0003701	Proximal muscle weakness			IEA	IEA									17.02.2009	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0003805	Rimmed vacuoles			IEA	IEA									17.02.2009	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0007112	Temporal cortical atrophy			IEA	IEA									01.01.2012	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0006913	Frontal cortical atrophy			IEA	IEA									01.01.2012	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0003236	Elevated serum creatine phosphokinase			TAS	TAS							MIM:167320	probinson	11.04.2012	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0003690	Limb muscle weakness			TAS	TAS							MIM:167320	probinson	11.04.2012	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0010639	Elevated alkaline phosphatase of bone origin			TAS	TAS							MIM:167320	probinson	11.04.2012	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0003724	Shoulder girdle muscle atrophy			TAS	TAS							MIM:167320	probinson	11.04.2012	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0003547	Shoulder girdle muscle weakness			TAS	TAS							MIM:167320	probinson	11.04.2012	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0008988	Pelvic girdle muscle atrophy			TAS	TAS							MIM:167320	probinson	11.04.2012	
MIM:167320	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL	MIM:601023	VALOSIN-CONTAINING PROTEIN		VCP	HP:0008946	Pelvic girdle weakness and atrophy			TAS	TAS							MIM:167320	probinson	11.04.2012	
