Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:209850					GLO1, NRXN1	HP:0000717																			
MIM:209850					GLO1, NRXN1	HP:0000721																			
MIM:209850					GLO1, NRXN1	HP:0000728																			
MIM:209850					GLO1, NRXN1	HP:0000732																			
MIM:209850					GLO1, NRXN1	HP:0000733																			
MIM:209850					GLO1, NRXN1	HP:0000750																			
MIM:209850					GLO1, NRXN1	HP:0000758																			
MIM:209850					GLO1, NRXN1	HP:0001249																			
MIM:209850					GLO1, NRXN1	HP:0001420																			
MIM:209850					GLO1, NRXN1	HP:0001425																			
MIM:209850					GLO1, NRXN1	HP:0001426																			
MIM:209850					GLO1, NRXN1	HP:0002429																			
MIM:209850					GLO1, NRXN1	HP:0002430																			
MIM:209850					GLO1, NRXN1	HP:0003144																			
MIM:209850					GLO1, NRXN1	HP:0003586																			
MIM:209850					GLO1, NRXN1	HP:0005324																			
