Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:604841		MIM:120280			COL11A1	HP:0000006																			
MIM:604841		MIM:120280			COL11A1	HP:0000175		FMA:54549		PATO:0000403															
MIM:604841		MIM:120280			COL11A1	HP:0000193		FMA:55022		PATO:0000403															
MIM:604841		MIM:120280			COL11A1	HP:0000201																			
MIM:604841		MIM:120280			COL11A1	HP:0000210		FMA:54396		PATO:0000587															
MIM:604841		MIM:120280			COL11A1	HP:0000332																			
MIM:604841		MIM:120280			COL11A1	HP:0000374		FMA:65132		HP:0000404															
MIM:604841		MIM:120280			COL11A1	HP:0000425		FMA:52745		PATO:0000407															
MIM:604841		MIM:120280			COL11A1	HP:0000463		FMA:72005		PATO:0001474															
MIM:604841		MIM:120280			COL11A1	HP:0000501																			
MIM:604841		MIM:120280			COL11A1	HP:0000518																			
MIM:604841		MIM:120280			COL11A1	HP:0000541		FMA:58301		PATO:0001453															
MIM:604841		MIM:120280			COL11A1	HP:0000545																			
MIM:604841		MIM:120280			COL11A1	HP:0001166																			
MIM:604841		MIM:120280			COL11A1	HP:0001382																			
MIM:604841		MIM:120280			COL11A1	HP:0001507		GO:0040007		PATO:0000001									PATO:0000460						
MIM:604841		MIM:120280			COL11A1	HP:0002776																			
MIM:604841		MIM:120280			COL11A1	HP:0003040																			
