Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:609015					HADHA, HADHB	HP:0000007																			
MIM:609015					HADHA, HADHB	HP:0000580																			
MIM:609015					HADHA, HADHB	HP:0001252		FMA:30316		PATO:0001619									PATO:0001869						
MIM:609015					HADHA, HADHB	HP:0001255																			
MIM:609015					HADHA, HADHB	HP:0001432		GO:0016265		PATO:0000694															
MIM:609015					HADHA, HADHB	HP:0001508																			
MIM:609015					HADHA, HADHB	HP:0001518																			
MIM:609015					HADHA, HADHB	HP:0001560																			
MIM:609015					HADHA, HADHB	HP:0001635		GO:0060047		PATO:0001641															
MIM:609015					HADHA, HADHB	HP:0001644																			
MIM:609015					HADHA, HADHB	HP:0001789		EMAP:640		PATO:0001450															
MIM:609015					HADHA, HADHB	HP:0001985																			
MIM:609015					HADHA, HADHB	HP:0002093		FMA:7158		PATO:0001628															
MIM:609015					HADHA, HADHB	HP:0002375																			
MIM:609015					HADHA, HADHB	HP:0002686																			
MIM:609015					HADHA, HADHB	HP:0002913		FMA:12274		PATO:0002002		CHEBI:7044													
MIM:609015					HADHA, HADHB	HP:0003198																			
MIM:609015					HADHA, HADHB	HP:0003201																			
MIM:609015					HADHA, HADHB	HP:0003255																			
MIM:609015					HADHA, HADHB	HP:0003293																			
MIM:609015					HADHA, HADHB	HP:0003324		FMA:72954		PATO:0001779															
MIM:609015					HADHA, HADHB	HP:0003326																			
MIM:609015					HADHA, HADHB	HP:0003677																			
MIM:609015					HADHA, HADHB	HP:0003678																			
