Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:256100		MIM:607100			NPHP1	HP:0000007																			
MIM:256100		MIM:607100			NPHP1	HP:0000090																			
MIM:256100		MIM:607100			NPHP1	HP:0000092		FMA:15627		PATO:0001623															
MIM:256100		MIM:607100			NPHP1	HP:0000103		GO:0060073		PATO:0000912															
MIM:256100		MIM:607100			NPHP1	HP:0000108																			
MIM:256100		MIM:607100			NPHP1	HP:0000129																			
MIM:256100		MIM:607100			NPHP1	HP:0001510		GO:0040007		PATO:0000911															
MIM:256100		MIM:607100			NPHP1	HP:0001903																			
MIM:256100		MIM:607100			NPHP1	HP:0001959		GO:0042756		PATO:0000912															
MIM:256100		MIM:607100			NPHP1	HP:0003158																			
MIM:256100		MIM:607100			NPHP1	HP:0003774																			
MIM:256100		MIM:607100			NPHP1	HP:0005583																			
