Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0000007												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0000365												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0000737												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0001250												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0001252		FMA:30316		PATO:0001619								IEA		PATO:0001869					17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0001349												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0001427		GO:0005739		HP:0000005								ITM							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0002059												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0002093		FMA:7158		PATO:0001628								ITM							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0002147												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0002375												ITM							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0002540												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0002747												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0002903		FMA:12274		PATO:0002002		CHEBI:33709						IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0003200												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0003255												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0003322												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0003391												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0003667												ITM							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0003690				PATO:0001779								IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0003813												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0006887												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0007257												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0008945												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0008972												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0008973												IEA							17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0008987				HP:0003202								IEA		PATO:0000635					17.02.2009	
MIM:609560	MITOCHONDRIAL DNA DEPLETION SYNDROME, MYOPATHIC FORM	MIM:188250			TK2	HP:0009070												IEA							17.02.2009	
