Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:130060					COL1A1, COL1A2	HP:0000006																			
MIM:130060					COL1A1, COL1A2	HP:0000272		FMA:52747		PATO:0000645															
MIM:130060					COL1A1, COL1A2	HP:0000938		FMA:5018		PATO:0001790									PATO:0001869						
MIM:130060					COL1A1, COL1A2	HP:0000974																			
MIM:130060					COL1A1, COL1A2	HP:0000978																			
MIM:130060					COL1A1, COL1A2	HP:0001058																			
MIM:130060					COL1A1, COL1A2	HP:0001075																			
MIM:130060					COL1A1, COL1A2	HP:0001252		FMA:30316		PATO:0001619									PATO:0001869						
MIM:130060					COL1A1, COL1A2	HP:0001623																			
MIM:130060					COL1A1, COL1A2	HP:0002194																			
MIM:130060					COL1A1, COL1A2	HP:0002650				PATO:0002049									PATO:0001869						
MIM:130060					COL1A1, COL1A2	HP:0002662		FMA:5018		PATO:0001444															
MIM:130060					COL1A1, COL1A2	HP:0002808				PATO:0001468									PATO:0001869						
MIM:130060					COL1A1, COL1A2	HP:0003088				HP:0002758									PATO:0000694						
MIM:130060					COL1A1, COL1A2	HP:0003503																			
MIM:130060					COL1A1, COL1A2	HP:0008780																			
