Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:129400		MIM:603273			TP63	HP:0000006																			
MIM:129400		MIM:603273			TP63	HP:0000047		FMA:19650		PATO:0001920															
MIM:129400		MIM:603273			TP63	HP:0000059																			
MIM:129400		MIM:603273			TP63	HP:0000160																			
MIM:129400		MIM:603273			TP63	HP:0000175		FMA:54549		PATO:0000403															
MIM:129400		MIM:603273			TP63	HP:0000193		FMA:55022		PATO:0000403															
MIM:129400		MIM:603273			TP63	HP:0000204		FMA:59816		PATO:0000403															
MIM:129400		MIM:603273			TP63	HP:0000220																			
MIM:129400		MIM:603273			TP63	HP:0000327		FMA:9711		PATO:0000645															
MIM:129400		MIM:603273			TP63	HP:0000348																			
MIM:129400		MIM:603273			TP63	HP:0000365																			
MIM:129400		MIM:603273			TP63	HP:0000403																			
MIM:129400		MIM:603273			TP63	HP:0000428																			
MIM:129400		MIM:603273			TP63	HP:0000430		FMA:59502		PATO:0000645															
MIM:129400		MIM:603273			TP63	HP:0000460		FMA:46472		PATO:0000599															
MIM:129400		MIM:603273			TP63	HP:0000508																			
MIM:129400		MIM:603273			TP63	HP:0000668																			
MIM:129400		MIM:603273			TP63	HP:0000963		FMA:7163		PATO:0000592															
MIM:129400		MIM:603273			TP63	HP:0000966																			
MIM:129400		MIM:603273			TP63	HP:0001092																			
MIM:129400		MIM:603273			TP63	HP:0001159		FMA:85518		PATO:0000642		FMA:85518													
MIM:129400		MIM:603273			TP63	HP:0001509		FMA:20394		PATO:0000569															
MIM:129400		MIM:603273			TP63	HP:0001805		FMA:54326		PATO:0000591															
MIM:129400		MIM:603273			TP63	HP:0001813		FMA:54326		PATO:0000587															
MIM:129400		MIM:603273			TP63	HP:0002235																			
MIM:129400		MIM:603273			TP63	HP:0002287																			
MIM:129400		MIM:603273			TP63	HP:0002291																			
MIM:129400		MIM:603273			TP63	HP:0007500																			
