Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:609452	MYOPATHY, MYOFIBRILLAR, ZASP-RELATED	MIM:605906			LDB3	HP:0000006												IEA							17.02.2009	
MIM:609452	MYOPATHY, MYOFIBRILLAR, ZASP-RELATED	MIM:605906			LDB3	HP:0001271												IEA							17.02.2009	
MIM:609452	MYOPATHY, MYOFIBRILLAR, ZASP-RELATED	MIM:605906			LDB3	HP:0001638												IEA							17.02.2009	
MIM:609452	MYOPATHY, MYOFIBRILLAR, ZASP-RELATED	MIM:605906			LDB3	HP:0002147												IEA							17.02.2009	
MIM:609452	MYOPATHY, MYOFIBRILLAR, ZASP-RELATED	MIM:605906			LDB3	HP:0002178												IEA							17.02.2009	
MIM:609452	MYOPATHY, MYOFIBRILLAR, ZASP-RELATED	MIM:605906			LDB3	HP:0002600		FMA:7184		HP:0001265								IEA							17.02.2009	
MIM:609452	MYOPATHY, MYOFIBRILLAR, ZASP-RELATED	MIM:605906			LDB3	HP:0003322												IEA							17.02.2009	
MIM:609452	MYOPATHY, MYOFIBRILLAR, ZASP-RELATED	MIM:605906			LDB3	HP:0003323		FMA:5022		PATO:0000001								ITM		PATO:0001818					17.02.2009	
MIM:609452	MYOPATHY, MYOFIBRILLAR, ZASP-RELATED	MIM:605906			LDB3	HP:0003555												IEA							17.02.2009	
MIM:609452	MYOPATHY, MYOFIBRILLAR, ZASP-RELATED	MIM:605906			LDB3	HP:0003584												ITM							17.02.2009	
MIM:609452	MYOPATHY, MYOFIBRILLAR, ZASP-RELATED	MIM:605906			LDB3	HP:0003715												IEA							17.02.2009	
MIM:609452	MYOPATHY, MYOFIBRILLAR, ZASP-RELATED	MIM:605906			LDB3	HP:0003736												IEA							17.02.2009	
MIM:609452	MYOPATHY, MYOFIBRILLAR, ZASP-RELATED	MIM:605906			LDB3	HP:0009063				HP:0002460								IEA		PATO:0001818					17.02.2009	
MIM:609452	MYOPATHY, MYOFIBRILLAR, ZASP-RELATED	MIM:605906			LDB3	HP:0009073		_:proximal_muscle		PATO:0001779								IEA		PATO:0001818					17.02.2009	
