Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:210740	BIRD-HEADED DWARFISM WITH PROGRESSIVE ATAXIA, INSULIN-RESISTANT DIABETES,GOITER, AND PRIMARY GONADAL INSUFFICIENCY					HP:0000007												IEA							17.02.2009	
MIM:210740	BIRD-HEADED DWARFISM WITH PROGRESSIVE ATAXIA, INSULIN-RESISTANT DIABETES,GOITER, AND PRIMARY GONADAL INSUFFICIENCY					HP:0000275		FMA:24728		PATO:0000599								IEA							17.02.2009	
MIM:210740	BIRD-HEADED DWARFISM WITH PROGRESSIVE ATAXIA, INSULIN-RESISTANT DIABETES,GOITER, AND PRIMARY GONADAL INSUFFICIENCY					HP:0000278												IEA							17.02.2009	
MIM:210740	BIRD-HEADED DWARFISM WITH PROGRESSIVE ATAXIA, INSULIN-RESISTANT DIABETES,GOITER, AND PRIMARY GONADAL INSUFFICIENCY					HP:0000444												IEA							17.02.2009	
MIM:210740	BIRD-HEADED DWARFISM WITH PROGRESSIVE ATAXIA, INSULIN-RESISTANT DIABETES,GOITER, AND PRIMARY GONADAL INSUFFICIENCY					HP:0000831												IEA							17.02.2009	
MIM:210740	BIRD-HEADED DWARFISM WITH PROGRESSIVE ATAXIA, INSULIN-RESISTANT DIABETES,GOITER, AND PRIMARY GONADAL INSUFFICIENCY					HP:0000853												IEA							17.02.2009	
MIM:210740	BIRD-HEADED DWARFISM WITH PROGRESSIVE ATAXIA, INSULIN-RESISTANT DIABETES,GOITER, AND PRIMARY GONADAL INSUFFICIENCY					HP:0001090		FMA:54448		PATO:0000586								IEA							17.02.2009	
MIM:210740	BIRD-HEADED DWARFISM WITH PROGRESSIVE ATAXIA, INSULIN-RESISTANT DIABETES,GOITER, AND PRIMARY GONADAL INSUFFICIENCY					HP:0001249												IEA							17.02.2009	
MIM:210740	BIRD-HEADED DWARFISM WITH PROGRESSIVE ATAXIA, INSULIN-RESISTANT DIABETES,GOITER, AND PRIMARY GONADAL INSUFFICIENCY					HP:0001322		FMA:50801		PATO:0000587								IEA							17.02.2009	
MIM:210740	BIRD-HEADED DWARFISM WITH PROGRESSIVE ATAXIA, INSULIN-RESISTANT DIABETES,GOITER, AND PRIMARY GONADAL INSUFFICIENCY					HP:0001329												IEA							17.02.2009	
MIM:210740	BIRD-HEADED DWARFISM WITH PROGRESSIVE ATAXIA, INSULIN-RESISTANT DIABETES,GOITER, AND PRIMARY GONADAL INSUFFICIENCY					HP:0001422												IEA							17.02.2009	
MIM:210740	BIRD-HEADED DWARFISM WITH PROGRESSIVE ATAXIA, INSULIN-RESISTANT DIABETES,GOITER, AND PRIMARY GONADAL INSUFFICIENCY					HP:0001518												ITM							17.02.2009	
MIM:210740	BIRD-HEADED DWARFISM WITH PROGRESSIVE ATAXIA, INSULIN-RESISTANT DIABETES,GOITER, AND PRIMARY GONADAL INSUFFICIENCY					HP:0001876												IEA							17.02.2009	
MIM:210740	BIRD-HEADED DWARFISM WITH PROGRESSIVE ATAXIA, INSULIN-RESISTANT DIABETES,GOITER, AND PRIMARY GONADAL INSUFFICIENCY					HP:0008193												IEA							17.02.2009	
