Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:167800					CTRC, PRSS1, SPINK1	HP:0000006																			
MIM:167800					CTRC, PRSS1, SPINK1	HP:0000819																			
MIM:167800					CTRC, PRSS1, SPINK1	HP:0001626				PATO:0000001									PATO:0000460						
MIM:167800					CTRC, PRSS1, SPINK1	HP:0001733				PATO:0000470		GO:0006954													
MIM:167800					CTRC, PRSS1, SPINK1	HP:0001945																			
MIM:167800					CTRC, PRSS1, SPINK1	HP:0002086																			
MIM:167800					CTRC, PRSS1, SPINK1	HP:0002570																			
MIM:167800					CTRC, PRSS1, SPINK1	HP:0002581		FMA:7198		PATO:0001628															
MIM:167800					CTRC, PRSS1, SPINK1	HP:0005206																			
MIM:167800					CTRC, PRSS1, SPINK1	HP:0005213		FMA:7198		PATO:0001447															
