Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000007	Autosomal recessive inheritance			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000028	Cryptorchidism			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000054	Micropenis			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000083	Renal failure			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000093	Proteinuria			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000252	Microcephaly			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000292	Loss of facial adipose tissue			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000303	Mandibular prognathia			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000335	Wizened face			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000377	Abnormality of the external ear			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000417	Slender nose			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000482	Microcornea			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000486	Strabismus			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000515	Corneal opacity			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000518	Cataract			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000540	Hypermetropia			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000568	Microphthalmos			IEA	IEA									17.02.2009	
MIM:133540	COCKAYNE SYNDROME, TYPE B	MIM:609413	EXCISION-REPAIR CROSS-COMPLEMENTING, GROUP 6		ERCC6	HP:0000580	Pigmentary retinopathy			IEA	IEA									17.02.2009	
