Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0000007												IEA							17.02.2009	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0000407												IEA							17.02.2009	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0000518												IEA							17.02.2009	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0000563												IEA							17.02.2009	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0000580												IEA							17.02.2009	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0000613												IEA							17.02.2009	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0000618												IEA							17.02.2009	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0000639												IEA							17.02.2009	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0000654												IEA							17.02.2009	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0001091		FMA:30328		HP:0000572								IEA							17.02.2009	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0001099												IEA							17.02.2009	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0001249												IEA							17.02.2009	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0001483												IEA							17.02.2009	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0001510		GO:0040007		PATO:0000911								IEA							17.02.2009	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0002240		FMA:7197		PATO:0000586								IEA							17.02.2009	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0003296												IEA							17.02.2009	
MIM:204000	LEBER CONGENITAL AMAUROSIS, TYPE I	MIM:600179			GUCY2D	HP:0003354												IEA							17.02.2009	
