Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:191830					RET, UPK3A	HP:0000006																			
MIM:191830					RET, UPK3A	HP:0000093		FMA:12274		PATO:0002002		CHEBI:16541													
MIM:191830					RET, UPK3A	HP:0000104		FMA:7203		PATO:0002019															
MIM:191830					RET, UPK3A	HP:0000148		FMA:19949		PATO:0001819															
MIM:191830					RET, UPK3A	HP:0000369		FMA:52780		PATO:0001476															
MIM:191830					RET, UPK3A	HP:0000786																			
MIM:191830					RET, UPK3A	HP:0000813																			
MIM:191830					RET, UPK3A	HP:0000822																			
MIM:191830					RET, UPK3A	HP:0000924				PATO:0000001									PATO:0000460						
MIM:191830					RET, UPK3A	HP:0001562																			
MIM:191830					RET, UPK3A	HP:0002001		FMA:54450		PATO:0000374		FMA:54449													
MIM:191830					RET, UPK3A	HP:0002053																			
MIM:191830					RET, UPK3A	HP:0002089		FMA:68877		PATO:0000645															
MIM:191830					RET, UPK3A	HP:0004721																			
