Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Mode of Inheritance ID	Mode of Inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:252100	MOHR SYNDROME OFDS II ORAL-FACIAL-DIGITAL SYNDROME, TYPE II					HP:0000007	Autosomal recessive inheritance											PCS						ISBN-13:978-0721606156	17.02.2009	
MIM:252100	MOHR SYNDROME OFDS II ORAL-FACIAL-DIGITAL SYNDROME, TYPE II					HP:0000156	High-arched palate											PCS	occasional					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=ofd1	17.02.2009	
MIM:252100	MOHR SYNDROME OFDS II ORAL-FACIAL-DIGITAL SYNDROME, TYPE II					HP:0000161	Median cleft lip											PCS	typical					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=ofd1; ISBN-13:978-0721606156	17.02.2009	
MIM:252100	MOHR SYNDROME OFDS II ORAL-FACIAL-DIGITAL SYNDROME, TYPE II					HP:0000175	Cleft palate											PCS	occasional					ISBN-13:978-0721606156	17.02.2009	
MIM:252100	MOHR SYNDROME OFDS II ORAL-FACIAL-DIGITAL SYNDROME, TYPE II					HP:0000180	Lobulated tongue											PCS	typical					MIM:252100; ISBN-13:978-0721606156	17.02.2009	
MIM:252100	MOHR SYNDROME OFDS II ORAL-FACIAL-DIGITAL SYNDROME, TYPE II					HP:0000199	Tongue nodules											PCS	typical					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=ofd1; ISBN-13:978-0721606156	17.02.2009	
MIM:252100	MOHR SYNDROME OFDS II ORAL-FACIAL-DIGITAL SYNDROME, TYPE II					HP:0000238	Hydrocephalus											PCS	rare					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=ofd1	17.02.2009	
MIM:252100	MOHR SYNDROME OFDS II ORAL-FACIAL-DIGITAL SYNDROME, TYPE II					HP:0000327	Maxillary hypoplasia											PCS	typical					ISBN-13:978-0721606156	17.02.2009	
MIM:252100	MOHR SYNDROME OFDS II ORAL-FACIAL-DIGITAL SYNDROME, TYPE II					HP:0000405	Hearing loss, conductive											PCS	typical					ISBN-13:978-0721606156	17.02.2009	
MIM:252100	MOHR SYNDROME OFDS II ORAL-FACIAL-DIGITAL SYNDROME, TYPE II					HP:0000428	Low nasal bridge											PCS	typical					ISBN-13:978-0721606156	17.02.2009	
MIM:252100	MOHR SYNDROME OFDS II ORAL-FACIAL-DIGITAL SYNDROME, TYPE II					HP:0000455	Broad nasal tip											PCS	typical					ISBN-13:978-0721606156	17.02.2009	
MIM:252100	MOHR SYNDROME OFDS II ORAL-FACIAL-DIGITAL SYNDROME, TYPE II					HP:0000456	Bifid nasal tip											PCS	typical					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=ofd1; ISBN-13:978-0721606156	17.02.2009	
MIM:252100	MOHR SYNDROME OFDS II ORAL-FACIAL-DIGITAL SYNDROME, TYPE II					HP:0000506	Telecanthus											PCS	typical					ISBN-13:978-0721606156	17.02.2009	
MIM:252100	MOHR SYNDROME OFDS II ORAL-FACIAL-DIGITAL SYNDROME, TYPE II					HP:0000767	Pectus excavatum											PCS	occasional					ISBN-13:978-0721606156	17.02.2009	
