Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:270800		MIM:603711			CYP7B1	HP:0000007																			
MIM:270800		MIM:603711			CYP7B1	HP:0000020																			
MIM:270800		MIM:603711			CYP7B1	HP:0001258																			
MIM:270800		MIM:603711			CYP7B1	HP:0001260																			
MIM:270800		MIM:603711			CYP7B1	HP:0001347																			
MIM:270800		MIM:603711			CYP7B1	HP:0002061		FMA:7184		HP:0001257															
MIM:270800		MIM:603711			CYP7B1	HP:0002064																			
MIM:270800		MIM:603711			CYP7B1	HP:0002166																			
MIM:270800		MIM:603711			CYP7B1	HP:0003487																			
MIM:270800		MIM:603711			CYP7B1	HP:0003674																			
MIM:270800		MIM:603711			CYP7B1	HP:0003676																			
MIM:270800		MIM:603711			CYP7B1	HP:0007340		FMA:9622		PATO:0001779															
