Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:137440		MIM:176640			PRNP	HP:0000006																			
MIM:137440		MIM:176640			PRNP	HP:0000617																			
MIM:137440		MIM:176640			PRNP	HP:0000709																			
MIM:137440		MIM:176640			PRNP	HP:0000712																			
MIM:137440		MIM:176640			PRNP	HP:0000716																			
MIM:137440		MIM:176640			PRNP	HP:0000718																			
MIM:137440		MIM:176640			PRNP	HP:0000726																			
MIM:137440		MIM:176640			PRNP	HP:0000751																			
MIM:137440		MIM:176640			PRNP	HP:0001257																			
MIM:137440		MIM:176640			PRNP	HP:0001260																			
MIM:137440		MIM:176640			PRNP	HP:0001272																			
MIM:137440		MIM:176640			PRNP	HP:0001300																			
MIM:137440		MIM:176640			PRNP	HP:0001314																			
MIM:137440		MIM:176640			PRNP	HP:0001336																			
MIM:137440		MIM:176640			PRNP	HP:0001337																			
MIM:137440		MIM:176640			PRNP	HP:0001347																			
MIM:137440		MIM:176640			PRNP	HP:0001824																			
MIM:137440		MIM:176640			PRNP	HP:0002063																			
MIM:137440		MIM:176640			PRNP	HP:0002066																			
MIM:137440		MIM:176640			PRNP	HP:0002067																			
MIM:137440		MIM:176640			PRNP	HP:0002070		FMA:7182		HP:0001251															
MIM:137440		MIM:176640			PRNP	HP:0002071																			
MIM:137440		MIM:176640			PRNP	HP:0002078																			
MIM:137440		MIM:176640			PRNP	HP:0002081																			
MIM:137440		MIM:176640			PRNP	HP:0002186																			
MIM:137440		MIM:176640			PRNP	HP:0003581																			
MIM:137440		MIM:176640			PRNP	HP:0003678																			
MIM:137440		MIM:176640			PRNP	HP:0007070																			
MIM:137440		MIM:176640			PRNP	HP:0007340		FMA:9622		PATO:0001779															
