Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:236640	HYDROCEPHALUS WITH ASSOCIATED MALFORMATIONS					HP:0000007												IEA							17.02.2009	
MIM:236640	HYDROCEPHALUS WITH ASSOCIATED MALFORMATIONS					HP:0000210		FMA:54396		PATO:0000587								IEA							17.02.2009	
MIM:236640	HYDROCEPHALUS WITH ASSOCIATED MALFORMATIONS					HP:0000238		FMA:50801		PATO:0001853		FMA:20935						IEA							17.02.2009	
MIM:236640	HYDROCEPHALUS WITH ASSOCIATED MALFORMATIONS					HP:0001515												IEA							17.02.2009	
MIM:236640	HYDROCEPHALUS WITH ASSOCIATED MALFORMATIONS					HP:0001539												IEA							17.02.2009	
MIM:236640	HYDROCEPHALUS WITH ASSOCIATED MALFORMATIONS					HP:0001760				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:236640	HYDROCEPHALUS WITH ASSOCIATED MALFORMATIONS					HP:0002089		FMA:68877		PATO:0000645								ITM							17.02.2009	
MIM:236640	HYDROCEPHALUS WITH ASSOCIATED MALFORMATIONS					HP:0002566		FMA:7199		HP:0002566								IEA							17.02.2009	
MIM:236640	HYDROCEPHALUS WITH ASSOCIATED MALFORMATIONS					HP:0002970												ITM							17.02.2009	
MIM:236640	HYDROCEPHALUS WITH ASSOCIATED MALFORMATIONS					HP:0002982		FMA:24476		PATO:0000406								ITM							17.02.2009	
MIM:236640	HYDROCEPHALUS WITH ASSOCIATED MALFORMATIONS					HP:0003052												ITM							17.02.2009	
MIM:236640	HYDROCEPHALUS WITH ASSOCIATED MALFORMATIONS					HP:0009816		FMA:24979		PATO:0000574								IEA							17.02.2009	
