Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:268320	RODRIGUES BLINDNESS					HP:0000007												IEA							17.02.2009	
MIM:268320	RODRIGUES BLINDNESS					HP:0000412		FMA:52781		PATO:0001482								IEA							17.02.2009	
MIM:268320	RODRIGUES BLINDNESS					HP:0000446												IEA							17.02.2009	
MIM:268320	RODRIGUES BLINDNESS					HP:0000482		FMA:58238		PATO:0000587								IEA							17.02.2009	
MIM:268320	RODRIGUES BLINDNESS					HP:0000568												IEA							17.02.2009	
MIM:268320	RODRIGUES BLINDNESS					HP:0000618												IEA							17.02.2009	
MIM:268320	RODRIGUES BLINDNESS					HP:0000647												IEA							17.02.2009	
MIM:268320	RODRIGUES BLINDNESS					HP:0000693												IEA							17.02.2009	
MIM:268320	RODRIGUES BLINDNESS					HP:0001249												IEA							17.02.2009	
MIM:268320	RODRIGUES BLINDNESS					HP:0001509		FMA:20394		PATO:0000569								IEA							17.02.2009	
MIM:268320	RODRIGUES BLINDNESS					HP:0001999												IEA							17.02.2009	
MIM:268320	RODRIGUES BLINDNESS					HP:0002213												IEA							17.02.2009	
MIM:268320	RODRIGUES BLINDNESS					HP:0008070		FMA:53667		PATO:0001609								IEA							17.02.2009	
