Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:225755	ENCEPHALOPATHY WITH INTRACRANIAL CALCIFICATION, GROWTH HORMONE DEFICIENCY,MICROCEPHALY, AND RETINAL DEGENERATION					HP:0000007												IEA							17.02.2009	
MIM:225755	ENCEPHALOPATHY WITH INTRACRANIAL CALCIFICATION, GROWTH HORMONE DEFICIENCY,MICROCEPHALY, AND RETINAL DEGENERATION					HP:0000546		FMA:58301		PATO:0000639								IEA							17.02.2009	
MIM:225755	ENCEPHALOPATHY WITH INTRACRANIAL CALCIFICATION, GROWTH HORMONE DEFICIENCY,MICROCEPHALY, AND RETINAL DEGENERATION					HP:0000824												IEA							17.02.2009	
MIM:225755	ENCEPHALOPATHY WITH INTRACRANIAL CALCIFICATION, GROWTH HORMONE DEFICIENCY,MICROCEPHALY, AND RETINAL DEGENERATION					HP:0001251		GO:0050881		PATO:0000770								IEA							17.02.2009	
MIM:225755	ENCEPHALOPATHY WITH INTRACRANIAL CALCIFICATION, GROWTH HORMONE DEFICIENCY,MICROCEPHALY, AND RETINAL DEGENERATION					HP:0001257												IEA							17.02.2009	
MIM:225755	ENCEPHALOPATHY WITH INTRACRANIAL CALCIFICATION, GROWTH HORMONE DEFICIENCY,MICROCEPHALY, AND RETINAL DEGENERATION					HP:0001298												ITM							17.02.2009	
MIM:225755	ENCEPHALOPATHY WITH INTRACRANIAL CALCIFICATION, GROWTH HORMONE DEFICIENCY,MICROCEPHALY, AND RETINAL DEGENERATION					HP:0001363												IEA							17.02.2009	
MIM:225755	ENCEPHALOPATHY WITH INTRACRANIAL CALCIFICATION, GROWTH HORMONE DEFICIENCY,MICROCEPHALY, AND RETINAL DEGENERATION					HP:0001509		FMA:20394		PATO:0000569								IEA							17.02.2009	
MIM:225755	ENCEPHALOPATHY WITH INTRACRANIAL CALCIFICATION, GROWTH HORMONE DEFICIENCY,MICROCEPHALY, AND RETINAL DEGENERATION					HP:0001516												IEA							17.02.2009	
MIM:225755	ENCEPHALOPATHY WITH INTRACRANIAL CALCIFICATION, GROWTH HORMONE DEFICIENCY,MICROCEPHALY, AND RETINAL DEGENERATION					HP:0002447		FMA:82553		PATO:0000586								ITM							17.02.2009	
MIM:225755	ENCEPHALOPATHY WITH INTRACRANIAL CALCIFICATION, GROWTH HORMONE DEFICIENCY,MICROCEPHALY, AND RETINAL DEGENERATION					HP:0002514												ITM							17.02.2009	
MIM:225755	ENCEPHALOPATHY WITH INTRACRANIAL CALCIFICATION, GROWTH HORMONE DEFICIENCY,MICROCEPHALY, AND RETINAL DEGENERATION					HP:0003680												ITM							17.02.2009	
MIM:225755	ENCEPHALOPATHY WITH INTRACRANIAL CALCIFICATION, GROWTH HORMONE DEFICIENCY,MICROCEPHALY, AND RETINAL DEGENERATION					HP:0006908												IEA							17.02.2009	
