Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:252900		MIM:605270			SGSH	HP:0000007																			
MIM:252900		MIM:605270			SGSH	HP:0000250		FMA:52800		PATO:0001788															
MIM:252900		MIM:605270			SGSH	HP:0000281																			
MIM:252900		MIM:605270			SGSH	HP:0000365																			
MIM:252900		MIM:605270			SGSH	HP:0000664																			
MIM:252900		MIM:605270			SGSH	HP:0000752																			
MIM:252900		MIM:605270			SGSH	HP:0000900		FMA:7574		PATO:0000591															
MIM:252900		MIM:605270			SGSH	HP:0001007																			
MIM:252900		MIM:605270			SGSH	HP:0001249																			
MIM:252900		MIM:605270			SGSH	HP:0001250																			
MIM:252900		MIM:605270			SGSH	HP:0001398		FMA:7197		PATO:0000586									PATO:0000394						
MIM:252900		MIM:605270			SGSH	HP:0001507		GO:0040007		PATO:0000001									PATO:0000460						
MIM:252900		MIM:605270			SGSH	HP:0001670																			
MIM:252900		MIM:605270			SGSH	HP:0001740																			
MIM:252900		MIM:605270			SGSH	HP:0001745		FMA:7196		PATO:0000586									PATO:0000394						
MIM:252900		MIM:605270			SGSH	HP:0002014		FMA:64183		PATO:0001548															
MIM:252900		MIM:605270			SGSH	HP:0002159																			
MIM:252900		MIM:605270			SGSH	HP:0002208		FMA:53667		PATO:0000700															
MIM:252900		MIM:605270			SGSH	HP:0002360				PATO:0000001									PATO:0000460						
MIM:252900		MIM:605270			SGSH	HP:0002456																			
MIM:252900		MIM:605270			SGSH	HP:0002760																			
MIM:252900		MIM:605270			SGSH	HP:0003033				HP:0001387									PATO:0000394						
MIM:252900		MIM:605270			SGSH	HP:0003309		_:thoracolumbar_vertebral_bodies		PATO:0001891															
