Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Sex	Negation ID	Negation Name	Description	Orthologs	Pub	Date Created	
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0003745	Sporadic									PCS									ISBN-13:978-0721606156		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0200046	Cat cry									PCS	96%								PMID:1695388		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0001518	Low birth weight									PCS	72%								ISBN-13:978-0721606156		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000252	Microcephaly									PCS	100%								ISBN-13:978-0721606156		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000311	Round face							HP:0003577	Congenital onset	PCS	common								ISBN-13:978-0721606156; PMID:16953888		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000431	Broad nasal bridge									PCS	87%	PATO:0000460	abnormal						PMID:1695388		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0008893	Growth retardation, prenatal and postnatal									PCS	100%								ISBN-13:978-0721606156		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0001249	Mental retardation									PCS	100%								ISBN-13:978-0721606156		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0001319	Neonatal hypotonia									PCS	78%								ISBN-13:978-0721606156		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000316	Hypertelorism									PCS	94%								ISBN-13:978-0721606156		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000286	Epicanthus									PCS	85%								ISBN-13:978-0721606156		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000494	Downward slanting palpebral fissures							HP:0002794	Apnea during seizure spells	PCS	81%								ISBN-13:978-0721606156		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000486	Strabismus									PCS	61%								ISBN-13:978-0721606156		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000369	Low-set ears									PCS	58%								ISBN-13:978-0721606156		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0008562	Poorly formed pinnae									PCS	58%								ISBN-13:978-0721606156		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000324	Facial asymmetry									PCS	typical								ISBN-13:978-0721606156		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0002564	Cardiac malformation									PCS	30%								ISBN-13:978-0721606156		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000954	Transverse palmar creases									PCS	81%								ISBN-13:978-0721606156		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0001042	High axial triradius									PCS	40%								ISBN-13:978-0721606156		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0010049	Hypoplastic/short metacarpal bones									PCS	83%								PMID:16953888		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0002714	Downturned corners of mouth									PCS	81%								PMID:16953888		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000308	Microretrognathia									PCS	97%								PMID:20038906		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0005437	Recurrent infections in infancy and early childhood									PCS	occasional								PMID:16953888		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000077	Abnormality of the kidney									PCS	rare								PMID:16953888; PMID:20038906		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000047	Hypospadias									PCS	occasional								PMID:16953888		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000028	Cryptorchidism									PCS	occasional								PMID:16953888		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000384	Preauricular skin tag									PCS	occasional								PMID:16953888		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0001159	Syndactyly									PCS	occasional								PMID:16953888		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0008872	Feeding problems in infancy									PCS	frequent								PMID:16953888		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0002020	Gastroesophageal reflux									PCS	frequent								PMID:16953888		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000318	Long, narrow facies							HP:0003621	Juvenile onset	PCS	71%								PMID:16953888		
MIM:123450	CRI-DU-CHAT SYNDROME			del5p		HP:0000336	Prominent supraorbital ridges							HP:0003621	Juvenile onset	PCS	31%								PMID:16953888		
