Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:313400		MIM:300202			TRAPPC2	HP:0000470		FMA:7155		PATO:0000574															
MIM:313400		MIM:300202			TRAPPC2	HP:0000515		FMA:58238		PATO:0000963															
MIM:313400		MIM:300202			TRAPPC2	HP:0000926				PATO:0000407									PATO:0001869						
MIM:313400		MIM:300202			TRAPPC2	HP:0001376																			
MIM:313400		MIM:300202			TRAPPC2	HP:0001419																			
MIM:313400		MIM:300202			TRAPPC2	HP:0001509		FMA:20394		PATO:0000569															
MIM:313400		MIM:300202			TRAPPC2	HP:0001524		FMA:7181		PATO:0000574															
MIM:313400		MIM:300202			TRAPPC2	HP:0001552		FMA:9576		PATO:0001898															
MIM:313400		MIM:300202			TRAPPC2	HP:0002808				PATO:0001468									PATO:0001869						
MIM:313400		MIM:300202			TRAPPC2	HP:0002812																			
MIM:313400		MIM:300202			TRAPPC2	HP:0002829																			
MIM:313400		MIM:300202			TRAPPC2	HP:0002938		FMA:75791		PATO:0002017															
MIM:313400		MIM:300202			TRAPPC2	HP:0003032		FMA:42385		PATO:0000574															
MIM:313400		MIM:300202			TRAPPC2	HP:0003090																			
MIM:313400		MIM:300202			TRAPPC2	HP:0003169		FMA:16589		PATO:0000587															
MIM:313400		MIM:300202			TRAPPC2	HP:0003303				HP:0002650									PATO:0000394						
MIM:313400		MIM:300202			TRAPPC2	HP:0003674																			
MIM:313400		MIM:300202			TRAPPC2	HP:0004594																			
MIM:313400		MIM:300202			TRAPPC2	HP:0005893																			
MIM:313400		MIM:300202			TRAPPC2	HP:0008843		FMA:24964		HP:0002758															
