Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:277480		MIM:193400			VWF	HP:0000006																			
MIM:277480		MIM:193400			VWF	HP:0000007																			
MIM:277480		MIM:193400			VWF	HP:0000132																			
MIM:277480		MIM:193400			VWF	HP:0000421																			
MIM:277480		MIM:193400			VWF	HP:0000978																			
MIM:277480		MIM:193400			VWF	HP:0001391				HP:0005261									PATO:0001869						
MIM:277480		MIM:193400			VWF	HP:0001873																			
MIM:277480		MIM:193400			VWF	HP:0001892																			
MIM:277480		MIM:193400			VWF	HP:0001934																			
MIM:277480		MIM:193400			VWF	HP:0002375																			
MIM:277480		MIM:193400			VWF	HP:0003010																			
MIM:277480		MIM:193400			VWF	HP:0003540				PATO:0000001									PATO:0000460						
