Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0000013		FMA:17558		PATO:0000645								IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0000038		FMA:9707		PATO:0000587								IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0000041												IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0000047		FMA:19650		PATO:0001920								IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0000238		FMA:50801		PATO:0001853		FMA:20935						IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0000252		FMA:46565		PATO:0000587								IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0000365												IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0000518												IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0000568												IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0000580												IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0000612		FMA:58235		HP:0000589								IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0000647												IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0000776		FMA:13295		PATO:0000643								IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0001274				PATO:0001557		FMA:86464						IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0001331				PATO:0001557		FMA:61844						IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0001423												IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0001509		FMA:20394		PATO:0000569								IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0001545		FMA:15711		PATO:0001821								IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0001629		FMA:7133		PATO:0000609								IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0001631												IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0001665												IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0001939		GO:0008152		PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0002023		FMA:15711		PATO:0001819								IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0002458												IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0002623		FMA:3734		PATO:0001590								IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0005152		FMA:67606		HP:0001638								IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0007398												IEA							17.02.2009	
MIM:309801	MICROPHTHALMIA, SYNDROMIC 7	MIM:300056			HCCS	HP:0008665		FMA:9909		PATO:0000584								IEA							17.02.2009	
