Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:116860	CEREBRAL CAVERNOUS MALFORMATIONS	MIM:604214			KRIT1	HP:0000006												IEA							17.02.2009	
MIM:116860	CEREBRAL CAVERNOUS MALFORMATIONS	MIM:604214			KRIT1	HP:0000951		FMA:7163		PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:116860	CEREBRAL CAVERNOUS MALFORMATIONS	MIM:604214			KRIT1	HP:0001250												IEA							17.02.2009	
MIM:116860	CEREBRAL CAVERNOUS MALFORMATIONS	MIM:604214			KRIT1	HP:0001425												ITM							17.02.2009	
MIM:116860	CEREBRAL CAVERNOUS MALFORMATIONS	MIM:604214			KRIT1	HP:0002170												IEA							17.02.2009	
MIM:116860	CEREBRAL CAVERNOUS MALFORMATIONS	MIM:604214			KRIT1	HP:0002315												IEA							17.02.2009	
MIM:116860	CEREBRAL CAVERNOUS MALFORMATIONS	MIM:604214			KRIT1	HP:0002514												IEA							17.02.2009	
MIM:116860	CEREBRAL CAVERNOUS MALFORMATIONS	MIM:604214			KRIT1	HP:0003011				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:116860	CEREBRAL CAVERNOUS MALFORMATIONS	MIM:604214			KRIT1	HP:0003745												ITM							17.02.2009	
MIM:116860	CEREBRAL CAVERNOUS MALFORMATIONS	MIM:604214			KRIT1	HP:0003829												IEA							17.02.2009	
MIM:116860	CEREBRAL CAVERNOUS MALFORMATIONS	MIM:604214			KRIT1	HP:0006576												IEA							17.02.2009	
MIM:116860	CEREBRAL CAVERNOUS MALFORMATIONS	MIM:604214			KRIT1	HP:0007797												IEA							17.02.2009	
