Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:277170	VARADI-PAPP SYNDROME					HP:0000007												IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0000104		FMA:7203		PATO:0002019								IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0000110		FMA:7203		PATO:0000640								IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0000156												IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0000175		FMA:54549		PATO:0000403								IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0000204		FMA:59816		PATO:0000403								IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0000210		FMA:54396		PATO:0000587								IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0000286												IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0000316		FMA:54450		PATO:0000374		FMA:54449						IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0000358		FMA:52780		PATO:0001922								IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0000369		FMA:52780		PATO:0001476								IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0000405												IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0000455		FMA:59518		PATO:0000600								IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0000565												IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0000639												IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0001156												IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0001157		FMA:9666		PATO:0000140								IEA		PATO:0000460					17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0001177		FMA:24938		HP:0001161								IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0001249												IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0001252		FMA:30316		PATO:0001619								IEA		PATO:0001869					17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0001263												IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0001320												IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0001508												IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0001509		FMA:20394		PATO:0000569								IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0001770		FMA:25046		HP:0001159								IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0001841												IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0006145		FMA:30328		HP:0006042								IEA							17.02.2009	
MIM:277170	VARADI-PAPP SYNDROME					HP:0006159		FMA:30328		HP:0001161								IEA							17.02.2009	
