Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:259710		MIM:602642			TNFSF11	HP:0000007																			
MIM:259710		MIM:602642			TNFSF11	HP:0000303		FMA:46495		PATO:0001482															
MIM:259710		MIM:602642			TNFSF11	HP:0000648		FMA:50863		PATO:0001623															
MIM:259710		MIM:602642			TNFSF11	HP:0000670																			
MIM:259710		MIM:602642			TNFSF11	HP:0001293																			
MIM:259710		MIM:602642			TNFSF11	HP:0001433		_:liver_and_spleen		PATO:0000586															
MIM:259710		MIM:602642			TNFSF11	HP:0001876																			
MIM:259710		MIM:602642			TNFSF11	HP:0001978		GO:0030097		PATO:0000628															
MIM:259710		MIM:602642			TNFSF11	HP:0002754		GO:0006954		PATO:0002017															
MIM:259710		MIM:602642			TNFSF11	HP:0002757				HP:0002662									PATO:0000470						
MIM:259710		MIM:602642			TNFSF11	HP:0002796				PATO:0001788									PATO:0001869						
MIM:259710		MIM:602642			TNFSF11	HP:0002857																			
MIM:259710		MIM:602642			TNFSF11	HP:0003034		FMA:24013		PATO:0001788									PATO:0001869						
MIM:259710		MIM:602642			TNFSF11	HP:0004437				PATO:0000584															
MIM:259710		MIM:602642			TNFSF11	HP:0004499																			
MIM:259710		MIM:602642			TNFSF11	HP:0005869																			
MIM:259710		MIM:602642			TNFSF11	HP:0006341		FMA:75151		PATO:0000082															
MIM:259710		MIM:602642			TNFSF11	HP:0007209																			
