Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000007												IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000028												IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000072		FMA:19667		PATO:0001450								IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000126		FMA:15575		PATO:0001571								IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000156												IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000248												IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000272		FMA:52747		PATO:0000645								IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000286												IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000369		FMA:52780		PATO:0001476								IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000374		FMA:65132		HP:0000404								IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000377		FMA:52781		PATO:0000051								IEA		PATO:0000460					17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000405												IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000425		FMA:52745		PATO:0000407								IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000464				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000482		FMA:58238		PATO:0000587								IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000515		FMA:58238		PATO:0000963								IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000648		FMA:50863		PATO:0001623								IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000681												IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0000826												IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0001156												IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0001157		FMA:9666		PATO:0000140								IEA		PATO:0000460					17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0001162												IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0001177		FMA:24938		HP:0001161								IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0001509		FMA:20394		PATO:0000569								IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0001513												IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0001537		FMA:61584		PATO:0000643								IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0001539												IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0001629		FMA:7133		PATO:0000609								IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0001631												IEA							17.02.2009	
MIM:201000	CARPENTER SYNDROME	MIM:606144			RAB23	HP:0001636				PATO:0000001								IEA							17.02.2009	
