Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:165500		MIM:605290			OPA1	HP:0000006																			
MIM:165500		MIM:605290			OPA1	HP:0000404		GO:0007605		PATO:0000462															
MIM:165500		MIM:605290			OPA1	HP:0000486																			
MIM:165500		MIM:605290			OPA1	HP:0000505		GO:0007601		PATO:0000762															
MIM:165500		MIM:605290			OPA1	HP:0000552																			
MIM:165500		MIM:605290			OPA1	HP:0000576																			
MIM:165500		MIM:605290			OPA1	HP:0000603		FMA:30328		HP:0000575															
MIM:165500		MIM:605290			OPA1	HP:0000642																			
MIM:165500		MIM:605290			OPA1	HP:0000648		FMA:50863		PATO:0001623															
MIM:165500		MIM:605290			OPA1	HP:0000650																			
MIM:165500		MIM:605290			OPA1	HP:0000666		FMA:74527		HP:0000639															
MIM:165500		MIM:605290			OPA1	HP:0003580																			
MIM:165500		MIM:605290			OPA1	HP:0003587																			
MIM:165500		MIM:605290			OPA1	HP:0003829																			
MIM:165500		MIM:605290			OPA1	HP:0008513																			
MIM:165500		MIM:605290			OPA1	HP:0008530																			
