Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:212138	CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY					HP:0000007	Autosomal recessive inheritance			IEA	IEA									17.02.2009
MIM:212138	CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY					HP:0001250	Seizures			IEA	IEA									17.02.2009
MIM:212138	CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY					HP:0001324	Muscle weakness			IEA	IEA									17.02.2009
MIM:212138	CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY					HP:0001638	Cardiomyopathy			IEA	IEA									17.02.2009
MIM:212138	CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY					HP:0001662	Bradycardia			IEA	IEA									17.02.2009
MIM:212138	CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY					HP:0001678	Atrioventricular block			IEA	IEA									17.02.2009
MIM:212138	CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY					HP:0001943	Hypoglycemia			IEA	IEA									17.02.2009
MIM:212138	CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY					HP:0001987	Hyperammonemia			IEA	IEA									17.02.2009
MIM:212138	CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY					HP:0002240	Hepatomegaly			IEA	IEA									17.02.2009
MIM:212138	CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY					HP:0002615	Hypotension			IEA	IEA									17.02.2009
MIM:212138	CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY					HP:0004756	Ventricular tachycardia			IEA	IEA									17.02.2009
MIM:212138	CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY					HP:0006543	Cardiorespiratory arrest			IEA	IEA									17.02.2009
MIM:212138	CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY					HP:0006682	Ventricular extrasystoles			IEA	IEA									17.02.2009
MIM:212138	CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY					HP:0001714	Ventricular hypertrophy			PCS	PCS						Mild	MIM:212138	HPO:probinson	08.04.2012
OMIM:212138	#212138 CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY;;CACT DEFICIENCY					HP:0002910	Elevated hepatic transaminases			IEA	IEA						OMIM-CS:LABORATORY ABNORMALITIES > ABNORMAL LIVER ENZYMES	OMIM:212138	HPO:skoehler	24.03.2014
OMIM:212138	#212138 CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY;;CACT DEFICIENCY					HP:0003215	Dicarboxylic aciduria			IEA	IEA						OMIM-CS:LABORATORY ABNORMALITIES > DICARBOXYLIC ACIDURIA	OMIM:212138	HPO:skoehler	24.03.2014
OMIM:212138	#212138 CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY;;CACT DEFICIENCY					HP:0003236	Elevated serum creatine phosphokinase			IEA	IEA						OMIM-CS:LABORATORY ABNORMALITIES > INCREASED SERUM CREATINE KINASE	OMIM:212138	HPO:skoehler	24.03.2014
OMIM:212138	#212138 CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY;;CACT DEFICIENCY					HP:0003201	Rhabdomyolysis			IEA	IEA						OMIM-CS:MUSCLE, SOFT TISSUE > RHABDOMYOLYSIS	OMIM:212138	HPO:skoehler	24.03.2014
OMIM:212138	#212138 CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY;;CACT DEFICIENCY					HP:0001259	Coma			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > COMA	OMIM:212138	HPO:skoehler	24.03.2014
OMIM:212138	#212138 CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY;;CACT DEFICIENCY					HP:0000737	Irritability			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > IRRITABILITY	OMIM:212138	HPO:skoehler	24.03.2014
OMIM:212138	#212138 CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY;;CACT DEFICIENCY					HP:0001254	Lethargy			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > LETHARGY	OMIM:212138	HPO:skoehler	24.03.2014
OMIM:212138	#212138 CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY; CACTD;;CACT DEFICIENCY					HP:0001252	Muscular hypotonia			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > HYPOTONIA	OMIM:212138	HPO:skoehler	26.11.2014
