Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0000007	Autosomal recessive inheritance			TAS	TAS							OMIM:606002	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0000486	Strabismus			TAS	TAS	30%						OMIM:606002	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0000640	Gaze-evoked nystagmus			TAS	TAS							OMIM:606002	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0000657	Oculomotor apraxia			PCS	PCS	2/10						PMID:16636238	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0001152	Saccadic smooth pursuit			TAS	TAS							OMIM:606002	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0001260	Dysarthria			PCS	PCS	10/10						PMID:16636238	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0001284	Areflexia			PCS	PCS	10/10						PMID:16636238	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0001337	Tremor			TAS	TAS	57%						OMIM:606002	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0001761	Pes cavus			PCS	PCS	12/18						PMID:14736755	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0002015	Dysphagia			PCS	PCS	10/10						PMID:16636238	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0002070	Limb ataxia			TAS	TAS							OMIM:606002	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0002147	Increased serum creatine kinase			TAS	TAS							OMIM:606002	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0002460	Distal muscle weakness			PCS	PCS	10/10						PMID:16636238	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0002066	Gait ataxia			PCS	PCS	10/10						PMID:16636238	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0002650	Scoliosis			PCS	PCS	7/18						PMID:14736755	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0003431	Decreased motor nerve conduction velocity			TAS	TAS							OMIM:606002	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0003676	Progressive disorder			TAS	TAS							OMIM:606002	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0003693	Distal amyotrophy			PCS	PCS	10/10						PMID:16636238	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0003814	Variable severity			TAS	TAS							OMIM:606002	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0004435	Hypergammaglobulinemia			TAS	TAS							OMIM:606002	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0006254	Elevated alpha-fetoprotein			PCS	PCS	6/6						PMID:16636238	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0006879	Pontocerebellar atrophy			TAS	TAS							OMIM:606002	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0006886	Impaired distal vibration sensation			PCS	PCS							PMID:16636238	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0006981	Decreased distal touch sense			TAS	TAS	57%						OMIM:606002	HPO	Feb 17, 2009	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0000639	Nystagmus			PCS	PCS	8/10						PMID:16636238	HPO	Sep 7, 2010	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0001272	Cerebellar atrophy			PCS	PCS	8/8						PMID:16636238	HPO	Sep 7, 2010	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0010831	Impaired proprioception			PCS	PCS	10/10						PMID:16636238	HPO	Sep 7, 2010	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0003477	Peripheral axonal neuropathy			PCS	PCS	8/8						PMID:16636238	HPO	Sep 7, 2010	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0000657	Oculomotor apraxia			PCS	PCS	10/18						PMID:14736755	HPO	Sep 8, 2010	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0000657	Oculomotor apraxia			PCS	PCS	6/19						PMID:19141356	HPO	Sep 8, 2010	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0001315	Reduced tendon reflexes			PCS	PCS	18/18						PMID:14736755	HPO	Sep 8, 2010	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0002066	Gait ataxia			PCS	PCS	13/18						PMID:14736755	HPO	Sep 8, 2010	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0002072	Chorea			TAS	TAS	4/18						OMIM:606002	HPO	Sep 8, 2010	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0001332	Dystonia			PCS	PCS	5/18						PMID:14736755	HPO	Sep 8, 2010	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0002346	Head tremor			PCS	PCS	2/18						PMID:14736755	HPO	Sep 8, 2010	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0006254	Elevated alpha-fetoprotein			PCS	PCS	18/18						PMID:14736755	HPO	Sep 8, 2010	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0001272	Cerebellar atrophy			PCS	PCS	18/18						PMID:14736755	HPO	Sep 8, 2010	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0000639	Nystagmus			PCS	PCS	7/19						PMID:19141356	HPO	Sep 8, 2010	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0001284	Areflexia			PCS	PCS	17/19						PMID:19141356	HPO	Sep 8, 2010	
MIM:606002	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1	MIM:608465	SENATAXIN		SETX	HP:0001284	Areflexia			PCS	PCS	14/18						PMID:14736755	HPO	Sep 8, 2010	
