Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:613493	#613493 IMMUNODEFICIENCY, COMMON VARIABLE, 3; CVID3;;ANTIBODY DEFICIENCY DUE TO CD19 DEFECT					HP:0002718	Recurrent bacterial infections			TAS	TAS							OMIM:613493	HPO:skoehler	Oct 17, 2012	
OMIM:613493	#613493 IMMUNODEFICIENCY, COMMON VARIABLE, 3; CVID3;;ANTIBODY DEFICIENCY DUE TO CD19 DEFECT					HP:0004313	Hypogammaglobulinemia			TAS	TAS							OMIM:613493	HPO:skoehler	Oct 17, 2012	
OMIM:613493	#613493 IMMUNODEFICIENCY, COMMON VARIABLE, 3; CVID3;;ANTIBODY DEFICIENCY DUE TO CD19 DEFECT					HP:0000007	Autosomal recessive inheritance			TAS	TAS							OMIM:613493	HPO:skoehler	Oct 17, 2012	
OMIM:613493	#613493 IMMUNODEFICIENCY, COMMON VARIABLE, 3; CVID3;;ANTIBODY DEFICIENCY DUE TO CD19 DEFECT					HP:0000403	Recurrent otitis media			TAS	TAS							OMIM:613493	HPO:skoehler	Nov 21, 2012	
OMIM:613493	#613493 IMMUNODEFICIENCY, COMMON VARIABLE, 3; CVID3;;ANTIBODY DEFICIENCY DUE TO CD19 DEFECT					HP:0011108	Recurrent sinusitis			TAS	TAS							OMIM:613493	HPO:skoehler	Nov 21, 2012	
OMIM:613493	#613493 IMMUNODEFICIENCY, COMMON VARIABLE, 3; CVID3;;ANTIBODY DEFICIENCY DUE TO CD19 DEFECT					HP:0002205	Recurrent respiratory infections			TAS	TAS							OMIM:613493	HPO:skoehler	Nov 21, 2012	
OMIM:613493	#613493 IMMUNODEFICIENCY, COMMON VARIABLE, 3; CVID3;;ANTIBODY DEFICIENCY DUE TO CD19 DEFECT					HP:0000509	Conjunctivitis			TAS	TAS						recurrent	OMIM:613493	HPO:skoehler	May 31, 2013	
OMIM:613493	#613493 IMMUNODEFICIENCY, COMMON VARIABLE, 3; CVID3;;ANTIBODY DEFICIENCY DUE TO CD19 DEFECT					HP:0011839	Abnormality of T cell number			IEA	IEA				NOT	NOT	OMIM-CS:IMMUNOLOGY > NORMAL NUMBERS OF T CELLS	OMIM:613493	HPO:skoehler	27.11.2014
OMIM:613493	#613493 IMMUNODEFICIENCY, COMMON VARIABLE, 3; CVID3;;ANTIBODY DEFICIENCY DUE TO CD19 DEFECT					HP:0010975	Abnormality of B cell number			IEA	IEA				NOT	NOT	OMIM-CS:IMMUNOLOGY > NORMAL NUMBERS OF B CELLS	OMIM:613493	HPO:skoehler	27.11.2014
OMIM:613493	#613493 IMMUNODEFICIENCY, COMMON VARIABLE, 3; CVID3;;ANTIBODY DEFICIENCY DUE TO CD19 DEFECT					HP:0002721	Immunodeficiency			IEA	IEA						Disease name contained:#613493 immunodeficiency, common variable, 3	OMIM:613493	HPO:skoehler	27.01.2015
