Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:607317	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 4					HP:0000007	Autosomal recessive inheritance			IEA	IEA							OMIM:607317	HPO	Feb 17, 2009	
OMIM:607317	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 4					HP:0007338	Hypermetric saccades			TAS	TAS							OMIM:607317	HPO:probinson	Feb 17, 2009	
OMIM:607317	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 4					HP:0001251	Ataxia			TAS	TAS							OMIM:607317	HPO:skoehler	Feb 17, 2009	
OMIM:607317	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 4					HP:0001260	Dysarthria			IEA	IEA							OMIM:607317	HPO	Feb 17, 2009	
OMIM:607317	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 4					HP:0001336	Myoclonus			IEA	IEA							OMIM:607317	HPO	Feb 17, 2009	
OMIM:607317	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 4					HP:0001347	Hyperreflexia			IEA	IEA							OMIM:607317	HPO	Feb 17, 2009	
OMIM:607317	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 4					HP:0001761	Pes cavus			IEA	IEA							OMIM:607317	HPO	Feb 17, 2009	
OMIM:607317	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 4					HP:0002066	Gait ataxia			IEA	IEA							OMIM:607317	HPO	Feb 17, 2009	
OMIM:607317	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 4					HP:0002380	Fasciculations			IEA	IEA							OMIM:607317	HPO	Feb 17, 2009	
OMIM:607317	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 4					HP:0003477	Peripheral axonal neuropathy			IEA	IEA							OMIM:607317	HPO	Feb 17, 2009	
OMIM:607317	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 4					HP:0003487	Babinski sign			IEA	IEA							OMIM:607317	HPO	Feb 17, 2009	
OMIM:607317	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 4					HP:0003581	Adult onset			IEA	IEA							OMIM:607317	HPO	Feb 17, 2009	
