Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:615438	INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0006554	Acute hepatic failure			PCS	PCS							PMID:22607940	HPO:probinson	May 8, 2015	
OMIM:615438	INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0001903	Anemia			PCS	PCS							PMID:22607940	HPO:probinson	May 8, 2015	
OMIM:615438	INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0001263	Global developmental delay			PCS	PCS							PMID:22607940	HPO:probinson	May 8, 2015	
OMIM:615438	INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0001250	Seizures			PCS	PCS							PMID:22607940	HPO:probinson	May 8, 2015	
OMIM:615438	INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0001508	Failure to thrive			PCS	PCS							PMID:22607940	HPO:probinson	May 8, 2015	
OMIM:615438	INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0000007	Autosomal recessive inheritance			PCS	PCS							PMID:22607940	HPO:probinson	May 8, 2015	
OMIM:615438	#615438 INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0002910	Elevated hepatic transaminases			IEA	IEA						OMIM-CS:ABDOMEN_LIVER > ABNORMAL LIVER FUNCTION TESTS	OMIM:615438	HPO:skoehler	02.08.2015
OMIM:615438	#615438 INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0002240	Hepatomegaly			IEA	IEA						OMIM-CS:ABDOMEN_LIVER > ENLARGED LIVER	OMIM:615438	HPO:skoehler	02.08.2015
OMIM:615438	#615438 INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0001397	Hepatic steatosis			IEA	IEA						OMIM-CS:ABDOMEN_LIVER > STEATOSIS	OMIM:615438	HPO:skoehler	02.08.2015
OMIM:615438	#615438 INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0000407	Sensorineural hearing impairment			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_EARS > HEARING LOSS, SENSORINEURAL (IN ONE PATIENT)	OMIM:615438	HPO:skoehler	02.08.2015
OMIM:615438	#615438 INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0000293	Full cheeks			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_FACE > CHUBBY CHEEKS (IN ONE PATIENT)	OMIM:615438	HPO:skoehler	02.08.2015
OMIM:615438	#615438 INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0002007	Frontal bossing			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_FACE > FRONTAL BOSSING (IN ONE PATIENT)	OMIM:615438	HPO:skoehler	02.08.2015
OMIM:615438	#615438 INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0000252	Microcephaly			IEA	IEA						OMIM-CS:HEAD AND NECK_HEAD > MICROCEPHALY (IN ONE PATIENT)	OMIM:615438	HPO:skoehler	02.08.2015
OMIM:615438	#615438 INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0003256	Abnormality of the coagulation cascade			IEA	IEA						OMIM-CS:HEMATOLOGY > COAGULOPATHY	OMIM:615438	HPO:skoehler	02.08.2015
OMIM:615438	#615438 INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0001972	Macrocytic anemia			IEA	IEA						OMIM-CS:HEMATOLOGY > MACROCYTIC ANEMIA	OMIM:615438	HPO:skoehler	02.08.2015
OMIM:615438	#615438 INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0003128	Lactic acidosis			IEA	IEA						OMIM-CS:METABOLIC FEATURES > LACTIC ACIDOSIS	OMIM:615438	HPO:skoehler	02.08.2015
OMIM:615438	#615438 INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0002194	Delayed gross motor development			IEA	IEA	rare					OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > GROSS MOTOR DELAY (IN SOME PATIENTS)	OMIM:615438	HPO:skoehler	02.08.2015
OMIM:615438	#615438 INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0001252	Muscular hypotonia			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > HYPOTONIA	OMIM:615438	HPO:skoehler	02.08.2015
OMIM:615438	#615438 INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0010511	Long toe			IEA	IEA	rare					OMIM-CS:SKELETAL_FEET > LONG TOES (IN ONE PATIENT)	OMIM:615438	HPO:skoehler	02.08.2015
OMIM:615438	#615438 INFANTILE LIVER FAILURE SYNDROME 1; ILFS1					HP:0100807	Long fingers			IEA	IEA	rare					OMIM-CS:SKELETAL_HANDS > LONG FINGERS (IN ONE PATIENT)	OMIM:615438	HPO:skoehler	02.08.2015
